  
       XFOIL         Version 6.97
  
 Calculated polar for: 000690                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1103   0.02223   0.01521  -0.0212   0.8685   0.1475
   2.500   0.2336   0.01887   0.01214  -0.0313   0.8548   0.1557
   3.000   0.3061   0.01608   0.00956  -0.0314   0.8270   0.1618
   3.500   0.3419   0.01586   0.00742  -0.0241   0.3773   0.1672
   4.000   0.3473   0.01760   0.00810  -0.0143   0.1497   0.1712
   4.500   0.3802   0.01851   0.00868  -0.0095   0.0862   0.1773
   5.000   0.4186   0.01910   0.00917  -0.0056   0.0636   0.1836
   5.500   0.4579   0.01986   0.00993  -0.0019   0.0518   0.1909
   6.000   0.4993   0.02063   0.01075   0.0014   0.0443   0.1990
   6.500   0.5442   0.02149   0.01163   0.0039   0.0387   0.2080
   7.000   0.5977   0.02282   0.01294   0.0048   0.0348   0.2194
   7.500   0.6523   0.02398   0.01434   0.0057   0.0318   0.2324
   8.000   0.7085   0.02555   0.01610   0.0059   0.0288   0.2480
   8.500   0.7639   0.02761   0.01860   0.0065   0.0267   0.2672
   9.000   0.8109   0.02975   0.02105   0.0082   0.0254   0.2933
   9.500   0.8522   0.03445   0.02643   0.0103   0.0245   0.3877
  10.500   0.8428   0.04424   0.03920   0.0320   0.0236   0.9716
  11.000   0.8238   0.05274   0.04840   0.0395   0.0238   0.9822
  11.500   0.8131   0.06103   0.05702   0.0423   0.0244   0.9895
