  
       XFOIL         Version 6.97
  
 Calculated polar for: 001382                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -0.5884   0.13678   0.13167   0.0874   0.4589   0.1288
   3.500  -0.5602   0.13493   0.12963   0.0907   0.4567   0.1312
   4.000  -0.4942   0.11704   0.10996   0.0931   0.4555   0.1270
   4.500  -0.4467   0.11863   0.11151   0.0925   0.4544   0.1281
   6.000  -0.2272   0.12975   0.12215   0.0560   0.4405   0.1416
   6.500  -0.0944   0.13581   0.12808   0.0334   0.4390   0.1479
   7.000  -0.0342   0.13899   0.13134   0.0296   0.4382   0.1509
   7.500  -0.0622   0.14395   0.13635   0.0330   0.4281   0.1517
   8.000   0.0083   0.14781   0.14009   0.0247   0.4255   0.1574
   8.500   0.0691   0.15105   0.14346   0.0192   0.4240   0.1613
   9.000   0.1305   0.15416   0.14659   0.0147   0.4230   0.1657
  10.000   0.1544   0.16253   0.15505   0.0147   0.4108   0.1727
  10.500   0.2020   0.16437   0.15691   0.0128   0.4088   0.1779
  11.000   0.2541   0.16724   0.15979   0.0097   0.4077   0.1834
  11.500   0.3029   0.17002   0.16263   0.0084   0.4070   0.1896
