  
       XFOIL         Version 6.97
  
 Calculated polar for: 001076                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4017   0.01271   0.00607  -0.0221   0.6714   0.7007
   2.500   0.4405   0.01276   0.00610  -0.0190   0.6504   0.7096
   3.000   0.4796   0.01285   0.00616  -0.0161   0.6282   0.7181
   3.500   0.5192   0.01304   0.00627  -0.0135   0.6053   0.7283
   4.000   0.5582   0.01332   0.00653  -0.0108   0.5815   0.7378
   4.500   0.5957   0.01365   0.00685  -0.0080   0.5572   0.7474
   5.000   0.6321   0.01405   0.00719  -0.0050   0.5324   0.7583
   5.500   0.6659   0.01453   0.00766  -0.0018   0.5071   0.7698
   6.000   0.7002   0.01508   0.00816   0.0013   0.4827   0.7819
   6.500   0.7320   0.01570   0.00881   0.0046   0.4577   0.7946
   7.000   0.7640   0.01640   0.00951   0.0077   0.4340   0.8077
   7.500   0.7943   0.01718   0.01032   0.0110   0.4105   0.8221
   8.000   0.8236   0.01805   0.01122   0.0143   0.3881   0.8381
   8.500   0.8515   0.01900   0.01223   0.0176   0.3660   0.8561
   9.000   0.8775   0.02006   0.01332   0.0212   0.3460   0.8770
   9.500   0.9021   0.02115   0.01454   0.0249   0.3265   0.9022
  10.000   0.9254   0.02240   0.01591   0.0287   0.3079   0.9355
  10.500   0.9655   0.02412   0.01765   0.0281   0.2884   0.9701
  11.000   1.0202   0.02614   0.01972   0.0238   0.2690   0.9960
  11.500   1.0395   0.02768   0.02123   0.0264   0.2538   1.0001
  12.000   1.0593   0.02953   0.02307   0.0289   0.2396   1.0001
  12.500   1.0793   0.03163   0.02517   0.0310   0.2260   1.0001
  13.000   1.0931   0.03431   0.02784   0.0333   0.2091   1.0001
  13.500   1.1074   0.03719   0.03071   0.0351   0.1947   1.0001
  14.000   1.1223   0.04023   0.03378   0.0365   0.1820   1.0001
  14.500   1.1345   0.04362   0.03721   0.0377   0.1695   1.0001
  15.000   1.1455   0.04733   0.04099   0.0385   0.1566   1.0001
