  
       XFOIL         Version 6.97
  
 Calculated polar for: 001341                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5095   0.02439   0.01497  -0.0917   0.5051   0.2559
   2.500   0.5670   0.02442   0.01498  -0.0931   0.5023   0.2667
   3.000   0.6083   0.02495   0.01557  -0.0918   0.4992   0.2779
   3.500   0.5943   0.02631   0.01710  -0.0812   0.4950   0.2857
   4.000   0.6123   0.02713   0.01805  -0.0762   0.4910   0.2966
   4.500   0.6571   0.02742   0.01838  -0.0757   0.4882   0.3125
   5.000   0.7200   0.02739   0.01839  -0.0780   0.4859   0.3352
   5.500   0.7031   0.02971   0.02096  -0.0684   0.4819   0.3498
   6.000   0.6238   0.03509   0.02666  -0.0519   0.4749   0.3545
   6.500   0.6694   0.03529   0.02701  -0.0518   0.4723   0.3930
