  
       XFOIL         Version 6.97
  
 Calculated polar for: 000673                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3563   0.02391   0.01741  -0.0116   0.5558   0.8313
   2.500   0.4432   0.02453   0.01800  -0.0172   0.5487   0.8349
   3.000   0.4803   0.02427   0.01780  -0.0146   0.5417   0.8435
   3.500   0.5472   0.02426   0.01781  -0.0172   0.5350   0.8463
   4.000   0.5830   0.02406   0.01765  -0.0143   0.5285   0.8545
   4.500   0.6469   0.02392   0.01756  -0.0163   0.5196   0.8570
   5.000   0.6792   0.02353   0.01720  -0.0125   0.5071   0.8652
   5.500   0.7413   0.02327   0.01698  -0.0140   0.4932   0.8676
   6.000   0.7734   0.02305   0.01673  -0.0101   0.4843   0.8756
   6.500   0.8310   0.02278   0.01660  -0.0108   0.4635   0.8781
   7.000   0.8580   0.02262   0.01652  -0.0058   0.4466   0.8859
   7.500   0.9059   0.02269   0.01656  -0.0048   0.4072   0.8890
   8.000   0.8846   0.02429   0.01762   0.0083   0.2878   0.8980
   9.500   0.6818   0.03457   0.02715   0.0590   0.0817   0.9330
  10.000   0.6552   0.03891   0.03146   0.0656   0.0608   0.9409
  10.500   0.6453   0.04291   0.03552   0.0696   0.0514   0.9478
  11.000   0.6358   0.04702   0.03971   0.0732   0.0468   0.9539
  11.500   0.6377   0.05103   0.04381   0.0751   0.0432   0.9597
  12.500   0.6525   0.05973   0.05265   0.0758   0.0372   0.9676
  13.000   0.6613   0.06365   0.05654   0.0765   0.0349   0.9718
  13.500   0.6797   0.06678   0.05976   0.0770   0.0324   0.9759
  14.000   0.7079   0.06984   0.06282   0.0756   0.0309   0.9783
  15.000   0.7657   0.07412   0.06716   0.0763   0.0279   0.9845
