  
       XFOIL         Version 6.97
  
 Calculated polar for: 000789                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4219   0.01869   0.01232  -0.0063   0.5378   0.8351
   2.500   0.4714   0.01895   0.01250  -0.0050   0.5286   0.8442
   3.000   0.5764   0.02005   0.01352  -0.0134   0.5171   0.8487
   3.500   0.6122   0.01990   0.01341  -0.0101   0.5069   0.8561
   4.000   0.6583   0.01981   0.01325  -0.0088   0.4974   0.8604
   4.500   0.6862   0.01957   0.01302  -0.0041   0.4879   0.8673
   5.000   0.6929   0.01922   0.01269   0.0047   0.4791   0.8765
   5.500   0.7561   0.01941   0.01277   0.0028   0.4688   0.8789
   6.000   0.7629   0.01913   0.01259   0.0116   0.4589   0.8880
   6.500   0.7840   0.01898   0.01242   0.0177   0.4503   0.8965
   7.000   0.8003   0.01878   0.01225   0.0246   0.4405   0.9051
   7.500   0.8434   0.01907   0.01258   0.0263   0.4295   0.9092
   8.000   0.8699   0.01911   0.01259   0.0312   0.4197   0.9169
   8.500   0.8800   0.01911   0.01265   0.0389   0.4096   0.9262
   9.000   0.8989   0.01941   0.01300   0.0445   0.3987   0.9354
   9.500   0.9272   0.01983   0.01342   0.0480   0.3878   0.9434
  10.500   0.9852   0.02139   0.01507   0.0531   0.3635   0.9598
  11.000   1.0219   0.02266   0.01641   0.0532   0.3503   0.9663
  11.500   1.0628   0.02423   0.01803   0.0519   0.3365   0.9720
  12.500   1.1385   0.02840   0.02229   0.0482   0.3070   0.9821
  13.000   1.1715   0.03106   0.02499   0.0461   0.2918   0.9875
  13.500   1.2010   0.03417   0.02814   0.0438   0.2764   0.9922
  14.000   1.2276   0.03773   0.03172   0.0414   0.2610   0.9966
  14.500   1.2476   0.04166   0.03567   0.0395   0.2461   1.0001
  15.000   1.2157   0.04428   0.03833   0.0477   0.2355   1.0001
