  
       XFOIL         Version 6.97
  
 Calculated polar for: 000986                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5828   0.01455   0.00729  -0.1018   0.5426   0.1899
   2.500   0.6240   0.01478   0.00712  -0.0977   0.4788   0.1956
   3.000   0.6672   0.01520   0.00733  -0.0941   0.4280   0.2007
   3.500   0.7126   0.01545   0.00730  -0.0909   0.3865   0.2074
   4.000   0.7580   0.01585   0.00762  -0.0878   0.3507   0.2132
   4.500   0.8044   0.01615   0.00770  -0.0849   0.3190   0.2204
   5.000   0.8501   0.01660   0.00810  -0.0819   0.2910   0.2272
   5.500   0.8962   0.01696   0.00834  -0.0790   0.2655   0.2346
   6.000   0.9401   0.01749   0.00879  -0.0757   0.2436   0.2425
   6.500   0.9836   0.01794   0.00922  -0.0724   0.2230   0.2501
   7.000   1.0253   0.01855   0.00971  -0.0688   0.2052   0.2587
   7.500   1.0677   0.01912   0.01034  -0.0655   0.1884   0.2671
   8.000   1.1095   0.01980   0.01098  -0.0621   0.1735   0.2761
   8.500   1.1494   0.02062   0.01177  -0.0585   0.1601   0.2863
   9.000   1.1881   0.02147   0.01266  -0.0548   0.1482   0.2956
   9.500   1.2254   0.02238   0.01359  -0.0510   0.1374   0.3057
  10.000   1.2611   0.02339   0.01465  -0.0471   0.1279   0.3173
  10.500   1.2945   0.02452   0.01586  -0.0430   0.1194   0.3286
  11.000   1.3253   0.02582   0.01723  -0.0387   0.1120   0.3402
  11.500   1.3533   0.02731   0.01874  -0.0343   0.1054   0.3521
  12.000   1.3820   0.02871   0.02033  -0.0302   0.0993   0.3656
  12.500   1.4053   0.03059   0.02227  -0.0258   0.0940   0.3800
  13.000   1.4291   0.03246   0.02431  -0.0219   0.0891   0.3961
  13.500   1.4486   0.03490   0.02686  -0.0180   0.0851   0.4131
  14.000   1.4668   0.03736   0.02951  -0.0143   0.0810   0.4335
  14.500   1.4795   0.04042   0.03262  -0.0108   0.0775   0.4579
  15.000   1.4901   0.04368   0.03621  -0.0077   0.0743   0.4975
