  
       XFOIL         Version 6.97
  
 Calculated polar for: 001374                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.6711   0.04559   0.03998  -0.1668   0.6592   0.5161
   3.000   0.7386   0.04378   0.03825  -0.1677   0.6579   0.5188
   3.500   0.8096   0.04196   0.03649  -0.1692   0.6569   0.5225
   4.000   0.9154   0.03975   0.03419  -0.1786   0.6563   0.5307
   4.500   1.0028   0.03718   0.03165  -0.1829   0.6551   0.5344
   6.500   1.1868   0.03943   0.03400  -0.1821   0.5963   0.5516
   7.000   1.2175   0.04078   0.03531  -0.1794   0.5681   0.5561
   7.500   1.2712   0.04209   0.03642  -0.1819   0.5375   0.5635
   8.000   1.2949   0.04381   0.03800  -0.1783   0.5026   0.5660
   8.500   1.3037   0.04685   0.04084  -0.1733   0.4608   0.5691
   9.000   1.3080   0.05093   0.04464  -0.1690   0.4151   0.5730
   9.500   1.3295   0.05482   0.04826  -0.1681   0.3823   0.5791
  10.000   1.3393   0.05817   0.05152  -0.1640   0.3575   0.5815
  10.500   1.3481   0.06181   0.05506  -0.1603   0.3325   0.5848
  11.000   1.3695   0.06502   0.05818  -0.1586   0.3146   0.5892
  11.500   1.4001   0.06810   0.06118  -0.1587   0.3007   0.5952
  12.000   1.4170   0.07101   0.06409  -0.1559   0.2863   0.5980
  12.500   1.4397   0.07376   0.06690  -0.1541   0.2761   0.6022
  13.000   1.4717   0.07716   0.07023  -0.1552   0.2638   0.6090
  13.500   1.4941   0.07983   0.07294  -0.1535   0.2550   0.6117
  14.000   1.5170   0.08244   0.07553  -0.1519   0.2459   0.6150
  14.500   1.5393   0.08571   0.07893  -0.1511   0.2378   0.6198
  15.000   1.5680   0.08863   0.08179  -0.1514   0.2301   0.6258
