  
       XFOIL         Version 6.97
  
 Calculated polar for: 001473                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.400   0.3417   0.06198   0.05731  -0.0924   0.6618   0.2748
   0.600   0.3659   0.06117   0.05651  -0.0929   0.6609   0.2752
   0.800   0.3908   0.06069   0.05604  -0.0931   0.6601   0.2758
   1.000   0.4193   0.05994   0.05530  -0.0940   0.6597   0.2765
   1.200   0.4481   0.05912   0.05447  -0.0950   0.6592   0.2774
   1.400   0.4787   0.05796   0.05331  -0.0968   0.6589   0.2787
   1.600   0.5081   0.05602   0.05135  -0.1001   0.6584   0.2806
   1.800   0.5458   0.04912   0.04432  -0.1153   0.6577   0.2894
   2.000   0.5811   0.04844   0.04364  -0.1167   0.6574   0.2899
   2.200   0.6219   0.04752   0.04271  -0.1188   0.6572   0.2907
   2.400   0.6612   0.04689   0.04207  -0.1205   0.6568   0.2916
   2.600   0.7149   0.04512   0.04024  -0.1256   0.6562   0.2931
   2.800   0.8024   0.03791   0.03283  -0.1489   0.6556   0.3038
   3.000   0.8486   0.03782   0.03270  -0.1508   0.6546   0.3042
   3.600   0.8569   0.03811   0.03310  -0.1434   0.6409   0.3064
   3.800   0.9007   0.03727   0.03222  -0.1470   0.6398   0.3081
