  
       XFOIL         Version 6.97
  
 Calculated polar for: 001395                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9822   0.02157   0.01393  -0.1747   0.3983   0.6989
   2.500   1.0345   0.02199   0.01421  -0.1739   0.3904   0.7024
   3.000   1.0850   0.02235   0.01461  -0.1732   0.3822   0.7075
   3.500   1.1524   0.02277   0.01483  -0.1763   0.3748   0.7142
   4.000   1.1959   0.02321   0.01536  -0.1741   0.3672   0.7182
   4.500   1.2556   0.02372   0.01571  -0.1755   0.3597   0.7243
   5.000   1.3055   0.02419   0.01626  -0.1750   0.3534   0.7296
   5.500   1.3562   0.02471   0.01674  -0.1744   0.3475   0.7341
   6.000   1.4076   0.02535   0.01740  -0.1746   0.3390   0.7412
   6.500   1.4530   0.02590   0.01797  -0.1731   0.3335   0.7448
   7.000   1.5058   0.02660   0.01867  -0.1731   0.3280   0.7501
   7.500   1.5498   0.02731   0.01946  -0.1719   0.3211   0.7561
   8.000   1.5978   0.02803   0.02012  -0.1710   0.3152   0.7603
   8.500   1.6352   0.02893   0.02119  -0.1687   0.3086   0.7667
   9.000   1.6784   0.02972   0.02199  -0.1672   0.3034   0.7712
   9.500   1.7176   0.03071   0.02309  -0.1653   0.2978   0.7761
  10.000   1.7559   0.03177   0.02425  -0.1634   0.2919   0.7821
  10.500   1.7979   0.03269   0.02514  -0.1618   0.2867   0.7870
  11.000   1.8253   0.03415   0.02686  -0.1583   0.2810   0.7929
  11.500   1.8551   0.03535   0.02814  -0.1550   0.2757   0.7978
  12.000   1.8828   0.03689   0.02979  -0.1518   0.2698   0.8035
  12.500   1.9059   0.03861   0.03169  -0.1481   0.2641   0.8086
  13.000   1.9410   0.03996   0.03302  -0.1462   0.2591   0.8138
  13.500   1.9493   0.04261   0.03600  -0.1411   0.2533   0.8198
  14.000   1.9700   0.04470   0.03823  -0.1377   0.2488   0.8248
  14.500   1.9900   0.04718   0.04081  -0.1348   0.2434   0.8308
  15.000   1.9916   0.05065   0.04458  -0.1300   0.2377   0.8358
