  
       XFOIL         Version 6.97
  
 Calculated polar for: 000486                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5264   0.01607   0.00750  -0.0131   0.3385   0.4021
   2.500   0.5678   0.01671   0.00796  -0.0106   0.3148   0.4108
   3.000   0.6093   0.01727   0.00844  -0.0080   0.2952   0.4190
   3.500   0.6487   0.01786   0.00896  -0.0053   0.2795   0.4274
   4.000   0.6824   0.01851   0.00953  -0.0015   0.2675   0.4361
   4.500   0.7205   0.01921   0.01019   0.0012   0.2570   0.4450
   5.000   0.7583   0.01993   0.01086   0.0039   0.2469   0.4553
   5.500   0.7971   0.02064   0.01163   0.0063   0.2379   0.4661
   6.000   0.8364   0.02143   0.01239   0.0084   0.2299   0.4769
   6.500   0.8740   0.02222   0.01322   0.0107   0.2222   0.4889
   7.000   0.9123   0.02308   0.01412   0.0128   0.2152   0.5031
   7.500   0.9502   0.02393   0.01505   0.0148   0.2093   0.5197
   8.000   0.9895   0.02484   0.01602   0.0166   0.2039   0.5396
   8.500   1.0248   0.02579   0.01715   0.0185   0.1979   0.5662
   9.000   1.1900   0.02850   0.02076  -0.0056   0.1887   0.9739
   9.500   1.3779   0.03095   0.02313  -0.0348   0.1797   1.0001
  10.000   1.4010   0.03255   0.02485  -0.0313   0.1757   1.0001
  10.500   1.4243   0.03417   0.02647  -0.0280   0.1718   1.0001
  11.000   1.4548   0.03574   0.02799  -0.0255   0.1684   1.0001
  11.500   1.4710   0.03786   0.03030  -0.0221   0.1651   1.0001
  12.000   1.4926   0.03983   0.03236  -0.0192   0.1622   1.0001
  12.500   1.5164   0.04172   0.03422  -0.0167   0.1588   1.0001
  13.000   1.5351   0.04411   0.03673  -0.0140   0.1560   1.0001
  13.500   1.5439   0.04705   0.03988  -0.0111   0.1534   1.0001
  14.000   1.5571   0.04989   0.04284  -0.0087   0.1506   1.0001
  14.500   1.5745   0.05235   0.04531  -0.0067   0.1479   1.0001
  15.000   1.5639   0.05720   0.05035  -0.0047   0.1432   1.0001
