  
       XFOIL         Version 6.97
  
 Calculated polar for: 000430                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.1387   0.01279   0.00589   0.0621   0.4542   0.8081
   3.000   0.1695   0.01312   0.00607   0.0669   0.4164   0.8196
   3.500   0.2043   0.01350   0.00633   0.0708   0.3846   0.8311
   4.000   0.2425   0.01393   0.00666   0.0739   0.3575   0.8422
   5.500   0.3673   0.01544   0.00804   0.0806   0.2946   0.8756
   6.000   0.4102   0.01604   0.00861   0.0825   0.2783   0.8864
   6.500   0.4534   0.01669   0.00925   0.0842   0.2632   0.8971
   7.000   0.4973   0.01739   0.00995   0.0856   0.2497   0.9075
   7.500   0.5416   0.01815   0.01072   0.0869   0.2370   0.9180
   8.000   0.5857   0.01896   0.01154   0.0880   0.2255   0.9289
   9.000   0.6862   0.02093   0.01350   0.0872   0.2043   0.9464
   9.500   0.7427   0.02206   0.01462   0.0850   0.1942   0.9532
  10.000   0.8020   0.02321   0.01587   0.0821   0.1847   0.9593
  10.500   0.8642   0.02453   0.01725   0.0783   0.1756   0.9636
  11.500   0.9723   0.02725   0.02008   0.0732   0.1603   0.9761
  12.000   1.0249   0.02882   0.02175   0.0703   0.1531   0.9814
  12.500   1.0770   0.03045   0.02336   0.0675   0.1467   0.9866
  13.000   1.1225   0.03234   0.02549   0.0649   0.1407   0.9922
  13.500   1.1709   0.03429   0.02743   0.0620   0.1351   0.9967
  14.000   1.1989   0.03655   0.02996   0.0615   0.1305   1.0001
  14.500   1.1912   0.03818   0.03164   0.0682   0.1274   1.0001
  15.000   1.1897   0.03999   0.03347   0.0738   0.1241   1.0001
