  
       XFOIL         Version 6.97
  
 Calculated polar for: 000774                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.8225   0.01773   0.00850  -0.0789   0.2047   0.4699
   3.000   0.8743   0.01805   0.00888  -0.0775   0.1990   0.4904
   3.500   0.9283   0.01869   0.00938  -0.0767   0.1934   0.5146
   4.000   0.9780   0.01899   0.00989  -0.0750   0.1885   0.5436
   4.500   1.0279   0.01932   0.01035  -0.0735   0.1840   0.5918
   5.000   1.1660   0.02020   0.01182  -0.0913   0.1767   1.0001
   5.500   1.2123   0.02083   0.01238  -0.0890   0.1726   1.0001
   6.000   1.2620   0.02194   0.01336  -0.0877   0.1689   1.0001
   6.500   1.3043   0.02271   0.01429  -0.0847   0.1655   1.0001
   7.000   1.3470   0.02348   0.01508  -0.0820   0.1619   1.0001
   7.500   1.3915   0.02439   0.01590  -0.0797   0.1586   1.0001
   8.000   1.4309   0.02558   0.01727  -0.0766   0.1556   1.0001
   8.500   1.4675   0.02662   0.01847  -0.0730   0.1525   1.0001
   9.000   1.5048   0.02759   0.01951  -0.0696   0.1498   1.0001
   9.500   1.5454   0.02885   0.02073  -0.0670   0.1472   1.0001
  10.000   1.5729   0.03037   0.02251  -0.0622   0.1446   1.0001
  10.500   1.5941   0.03176   0.02415  -0.0564   0.1420   1.0001
  11.000   1.6156   0.03312   0.02570  -0.0507   0.1397   1.0001
  11.500   1.6344   0.03279   0.02522  -0.0445   0.1343   1.0001
  12.000   1.6401   0.03112   0.02354  -0.0366   0.1211   1.0001
  14.000   1.5134   0.06072   0.05344  -0.0217   0.0264   1.0001
