  
       XFOIL         Version 6.97
  
 Calculated polar for: 001384                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6066   0.02495   0.01607  -0.0883   0.5170   0.1419
   2.500   0.6513   0.02480   0.01582  -0.0871   0.5139   0.1470
   3.000   0.6690   0.02514   0.01636  -0.0806   0.5102   0.1498
   3.500   0.6954   0.02533   0.01661  -0.0757   0.5067   0.1543
   4.000   0.7569   0.02512   0.01634  -0.0778   0.5041   0.1596
   4.500   0.8349   0.02479   0.01594  -0.0829   0.4998   0.1664
   5.000   0.7838   0.02572   0.01705  -0.0633   0.4949   0.1678
   5.500   0.8419   0.02386   0.01501  -0.0635   0.4838   0.1743
   6.000   0.8163   0.02496   0.01628  -0.0504   0.4773   0.1769
   6.500   0.8271   0.02503   0.01624  -0.0437   0.4660   0.1819
   7.000   0.8162   0.02640   0.01767  -0.0350   0.4520   0.1854
