  
       XFOIL         Version 6.97
  
 Calculated polar for: 001464                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.8449   0.03087   0.02553  -0.1773   0.6569   0.3171
   3.500   0.9415   0.03159   0.02632  -0.1706   0.6407   0.3181
   0.000   0.2825   0.01795   0.00884  -0.1067   0.2575   0.2337
   0.200   0.3049   0.01792   0.00887  -0.1062   0.2522   0.2356
   0.400   0.3272   0.01800   0.00892  -0.1057   0.2476   0.2378
   0.600   0.3500   0.01810   0.00899  -0.1052   0.2434   0.2403
   0.800   0.3728   0.01813   0.00899  -0.1048   0.2390   0.2430
   1.000   0.3956   0.01821   0.00895  -0.1044   0.2351   0.2456
   1.200   0.4181   0.01826   0.00901  -0.1039   0.2314   0.2480
   1.400   0.4407   0.01830   0.00911  -0.1034   0.2276   0.2503
   1.600   0.4632   0.01837   0.00918  -0.1029   0.2237   0.2529
   1.800   0.4858   0.01851   0.00923  -0.1024   0.2200   0.2560
   2.000   0.5089   0.01864   0.00929  -0.1020   0.2167   0.2589
   2.200   0.5313   0.01861   0.00934  -0.1015   0.2134   0.2617
   2.400   0.5537   0.01870   0.00945  -0.1009   0.2103   0.2641
   2.600   0.5763   0.01888   0.00957  -0.1005   0.2074   0.2670
   2.800   0.5993   0.01905   0.00971  -0.1000   0.2044   0.2700
   3.000   0.6219   0.01914   0.00976  -0.0995   0.2014   0.2729
   3.200   0.6440   0.01914   0.00982  -0.0989   0.1983   0.2757
   3.400   0.6661   0.01929   0.00995  -0.0984   0.1955   0.2783
   3.600   0.6890   0.01956   0.01019  -0.0979   0.1929   0.2818
   3.800   0.7113   0.01967   0.01032  -0.0973   0.1902   0.2854
   4.000   0.7335   0.01976   0.01041  -0.0967   0.1876   0.2885
   4.200   0.7553   0.01987   0.01056  -0.0961   0.1850   0.2916
   4.400   0.7776   0.02011   0.01074  -0.0956   0.1826   0.2950
   4.600   0.8001   0.02039   0.01100  -0.0951   0.1802   0.2991
   4.800   0.8220   0.02050   0.01115  -0.0944   0.1779   0.3025
   5.000   0.8436   0.02063   0.01135  -0.0937   0.1754   0.3055
   5.200   0.8653   0.02081   0.01154  -0.0931   0.1734   0.3092
   5.400   0.8873   0.02103   0.01171  -0.0925   0.1714   0.3132
   5.600   0.9104   0.02145   0.01203  -0.0921   0.1692   0.3169
   5.800   0.9312   0.02157   0.01229  -0.0913   0.1674   0.3201
   6.000   0.9522   0.02176   0.01254  -0.0905   0.1653   0.3240
   6.200   0.9731   0.02195   0.01273  -0.0897   0.1631   0.3282
   6.400   0.9942   0.02213   0.01291  -0.0889   0.1612   0.3327
   6.600   1.0153   0.02238   0.01315  -0.0882   0.1595   0.3366
   6.800   1.0382   0.02292   0.01362  -0.0879   0.1577   0.3410
   7.000   1.0579   0.02312   0.01390  -0.0869   0.1562   0.3457
   7.200   1.0778   0.02332   0.01422  -0.0859   0.1544   0.3500
   7.400   1.0976   0.02356   0.01452  -0.0849   0.1524   0.3551
   7.600   1.1177   0.02379   0.01472  -0.0840   0.1507   0.3597
   7.800   1.1378   0.02401   0.01496  -0.0832   0.1492   0.3642
   8.000   1.1584   0.02438   0.01531  -0.0824   0.1477   0.3688
   8.200   1.1795   0.02493   0.01582  -0.0818   0.1461   0.3748
   8.400   1.1976   0.02518   0.01621  -0.0806   0.1448   0.3790
   8.600   1.2158   0.02548   0.01662  -0.0794   0.1432   0.3849
   8.800   1.2345   0.02584   0.01701  -0.0783   0.1417   0.3906
   9.000   1.2531   0.02615   0.01738  -0.0772   0.1404   0.3954
