  
       XFOIL         Version 6.97
  
 Calculated polar for: 001438                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8214   0.02506   0.01740  -0.0729   0.4866   0.8636
   2.500   0.8787   0.02531   0.01760  -0.0748   0.4831   0.8668
   3.000   0.9148   0.02537   0.01776  -0.0727   0.4795   0.8691
   3.500   0.9142   0.02513   0.01758  -0.0631   0.4764   0.8758
   4.000   0.9663   0.02522   0.01767  -0.0642   0.4734   0.8773
   4.500   1.0148   0.02526   0.01767  -0.0646   0.4706   0.8796
   5.000   1.0226   0.02535   0.01779  -0.0567   0.4680   0.8863
   5.500   1.0540   0.02579   0.01843  -0.0538   0.4644   0.8892
   6.000   1.0419   0.02583   0.01862  -0.0418   0.4613   0.8968
   6.500   1.0813   0.02621   0.01908  -0.0405   0.4584   0.9005
   7.000   1.0910   0.02616   0.01908  -0.0329   0.4561   0.9069
   7.500   1.1446   0.02659   0.01953  -0.0348   0.4536   0.9097
