  
       XFOIL         Version 6.97
  
 Calculated polar for: 001477                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4518   0.01655   0.00933  -0.0563   0.4028   0.7198
   0.200   0.4736   0.01656   0.00931  -0.0563   0.3977   0.7223
   0.400   0.4978   0.01656   0.00918  -0.0570   0.3931   0.7258
   0.600   0.5210   0.01660   0.00916  -0.0573   0.3887   0.7279
   0.800   0.5417   0.01666   0.00923  -0.0569   0.3845   0.7292
   1.000   0.5622   0.01675   0.00928  -0.0565   0.3796   0.7307
   1.200   0.5842   0.01692   0.00936  -0.0565   0.3759   0.7325
   1.400   0.6054   0.01698   0.00944  -0.0563   0.3719   0.7347
   1.600   0.6274   0.01702   0.00945  -0.0564   0.3674   0.7374
   1.800   0.6519   0.01703   0.00936  -0.0572   0.3632   0.7406
   2.000   0.6736   0.01718   0.00945  -0.0572   0.3593   0.7421
   2.200   0.6936   0.01726   0.00956  -0.0567   0.3555   0.7435
   2.400   0.7140   0.01737   0.00968  -0.0563   0.3520   0.7452
   2.600   0.7344   0.01749   0.00974  -0.0560   0.3480   0.7472
   2.800   0.7565   0.01768   0.00987  -0.0561   0.3443   0.7495
   3.000   0.7790   0.01774   0.00995  -0.0564   0.3411   0.7524
   3.200   0.8014   0.01778   0.00996  -0.0567   0.3370   0.7551
   3.400   0.8211   0.01792   0.01007  -0.0563   0.3336   0.7564
   3.600   0.8426   0.01818   0.01024  -0.0562   0.3306   0.7580
   3.800   0.8617   0.01828   0.01041  -0.0557   0.3273   0.7600
   4.000   0.8818   0.01840   0.01055  -0.0554   0.3240   0.7622
   4.200   0.9027   0.01853   0.01065  -0.0554   0.3207   0.7650
   4.400   0.9269   0.01870   0.01074  -0.0561   0.3177   0.7681
   4.600   0.9471   0.01893   0.01095  -0.0559   0.3148   0.7695
   4.800   0.9652   0.01906   0.01115  -0.0552   0.3118   0.7711
   5.000   0.9831   0.01919   0.01130  -0.0545   0.3084   0.7729
   5.200   1.0018   0.01933   0.01143  -0.0540   0.3054   0.7751
   5.400   1.0232   0.01958   0.01159  -0.0541   0.3023   0.7778
   5.600   1.0442   0.01977   0.01179  -0.0543   0.2992   0.7812
   5.800   1.0593   0.01988   0.01197  -0.0531   0.2963   0.7828
   6.000   1.0757   0.02003   0.01215  -0.0521   0.2932   0.7846
   6.200   1.0933   0.02023   0.01233  -0.0515   0.2906   0.7867
   6.400   1.1140   0.02052   0.01255  -0.0515   0.2878   0.7890
   6.600   1.1330   0.02075   0.01281  -0.0513   0.2852   0.7917
   6.800   1.1528   0.02099   0.01309  -0.0513   0.2828   0.7944
   7.000   1.1677   0.02119   0.01334  -0.0502   0.2794   0.7963
   7.200   1.1854   0.02145   0.01362  -0.0496   0.2774   0.7985
   7.400   1.2034   0.02174   0.01387  -0.0491   0.2745   0.8009
   7.600   1.2230   0.02208   0.01418  -0.0491   0.2720   0.8036
   7.800   1.2405   0.02237   0.01454  -0.0488   0.2694   0.8067
   8.000   1.2552   0.02264   0.01487  -0.0478   0.2669   0.8084
   8.200   1.2700   0.02292   0.01517  -0.0468   0.2643   0.8106
   8.400   1.2864   0.02322   0.01548  -0.0462   0.2622   0.8133
   8.600   1.3062   0.02362   0.01581  -0.0463   0.2598   0.8161
   8.800   1.3229   0.02402   0.01626  -0.0459   0.2575   0.8191
   9.000   1.3357   0.02437   0.01671  -0.0447   0.2554   0.8210
   9.200   1.3481   0.02474   0.01714  -0.0435   0.2527   0.8235
   9.400   1.3634   0.02510   0.01754  -0.0429   0.2509   0.8260
   9.600   1.3778   0.02546   0.01788  -0.0422   0.2482   0.8291
   9.800   1.3961   0.02589   0.01826  -0.0421   0.2464   0.8315
  10.000   1.4074   0.02638   0.01883  -0.0409   0.2439   0.8339
  10.200   1.4170   0.02685   0.01940  -0.0395   0.2417   0.8367
  10.400   1.4299   0.02737   0.01998  -0.0387   0.2396   0.8400
  10.600   1.4429   0.02788   0.02052  -0.0381   0.2374   0.8429
  10.800   1.4539   0.02834   0.02101  -0.0370   0.2354   0.8452
  11.000   1.4683   0.02884   0.02148  -0.0364   0.2335   0.8480
  11.200   1.4850   0.02942   0.02204  -0.0362   0.2315   0.8513
  11.400   1.4907   0.03018   0.02294  -0.0348   0.2295   0.8544
  11.600   1.4991   0.03085   0.02372  -0.0336   0.2278   0.8571
  11.800   1.5089   0.03154   0.02448  -0.0327   0.2262   0.8602
  12.000   1.5167   0.03231   0.02529  -0.0318   0.2234   0.8634
  12.200   1.5289   0.03299   0.02600  -0.0313   0.2223   0.8662
  12.400   1.5405   0.03362   0.02662  -0.0306   0.2204   0.8691
