  
       XFOIL         Version 6.97
  
 Calculated polar for: 001492                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.600   0.6690   0.04780   0.04222  -0.0566   0.4083   0.1169
   0.800   0.6862   0.04725   0.04162  -0.0563   0.4075   0.1180
   1.000   0.7032   0.04702   0.04134  -0.0561   0.4062   0.1208
   1.600   0.7285   0.04614   0.04056  -0.0557   0.4014   0.1267
   1.800   0.7283   0.04666   0.04118  -0.0547   0.3995   0.1273
   2.000   0.6807   0.04955   0.04422  -0.0519   0.3960   0.1266
   2.200   0.6716   0.05063   0.04534  -0.0503   0.3945   0.1273
   2.400   0.7001   0.04919   0.04382  -0.0502   0.3941   0.1288
   2.600   0.7167   0.04877   0.04334  -0.0500   0.3934   0.1303
   3.000   0.7298   0.04709   0.04112  -0.0505   0.3900   0.1256
   3.200   0.7694   0.04487   0.03878  -0.0505   0.3903   0.1262
   3.400   0.8175   0.04272   0.03652  -0.0509   0.3907   0.1272
