  
       XFOIL         Version 6.97
  
 Calculated polar for: 001333                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.3042   0.01727   0.01025  -0.0321   0.5014   0.8076
   3.000   0.3470   0.01759   0.01067  -0.0288   0.4905   0.8148
   3.500   0.3693   0.01737   0.01045  -0.0214   0.4751   0.8237
   4.000   0.3827   0.01694   0.01005  -0.0126   0.4603   0.8335
   4.500   0.3923   0.01671   0.00981  -0.0028   0.4344   0.8443
   5.500   0.3450   0.02042   0.01199   0.0248   0.0361   0.8632
   6.000   0.3699   0.02131   0.01305   0.0298   0.0301   0.8694
   6.500   0.3921   0.02233   0.01424   0.0342   0.0278   0.8762
   7.000   0.3978   0.02419   0.01625   0.0407   0.0247   0.8833
   7.500   0.4049   0.02630   0.01853   0.0460   0.0240   0.8898
   8.000   0.4080   0.02930   0.02170   0.0500   0.0235   0.8973
   8.500   0.4076   0.03352   0.02609   0.0525   0.0220   0.9053
   9.000   0.4085   0.03788   0.03059   0.0545   0.0219   0.9123
   9.500   0.4107   0.04182   0.03464   0.0569   0.0221   0.9197
  10.000   0.4199   0.04490   0.03778   0.0597   0.0218   0.9271
  10.500   0.4426   0.04657   0.03947   0.0628   0.0225   0.9342
  11.000   0.5104   0.04421   0.03677   0.0675   0.0248   0.9400
