000001
 1.000000    -0.000000
 0.975000    0.028698
 0.950000    0.054944
 0.925000    0.078954
 0.900001    0.100924
 0.875003    0.121032
 0.850006    0.139443
 0.825013    0.156304
 0.800026    0.171745
 0.775047    0.185884
 0.750080    0.198825
 0.725129    0.210658
 0.700199    0.221462
 0.675297    0.231303
 0.650430    0.240237
 0.625608    0.248309
 0.600839    0.255556
 0.576136    0.262004
 0.551512    0.267674
 0.526981    0.272576
 0.502560    0.276717
 0.478267    0.280095
 0.454123    0.282705
 0.430149    0.284536
 0.406370    0.285575
 0.382813    0.285804
 0.359505    0.285204
 0.336479    0.283753
 0.313768    0.281430
 0.291409    0.278212
 0.269440    0.274078
 0.247903    0.269006
 0.226844    0.262979
 0.206308    0.255979
 0.186348    0.247995
 0.167017    0.239018
 0.148373    0.229044
 0.130475    0.218074
 0.113388    0.206117
 0.097179    0.193187
 0.081920    0.179306
 0.067685    0.164506
 0.054553    0.148825
 0.042607    0.132313
 0.031933    0.115030
 0.022623    0.097048
 0.014770    0.078449
 0.008476    0.059329
 0.003843    0.039796
 0.000980    0.019974
 0.000000    0.000000
 0.000980    -0.018458
 0.003843    -0.034053
 0.008476    -0.047097
 0.014770    -0.057879
 0.022623    -0.066662
 0.031933    -0.073684
 0.042607    -0.079164
 0.054553    -0.083298
 0.067685    -0.086262
 0.081920    -0.088214
 0.097179    -0.089293
 0.113388    -0.089622
 0.130475    -0.089309
 0.148373    -0.088445
 0.167017    -0.087112
 0.186348    -0.085375
 0.206308    -0.083290
 0.226844    -0.080904
 0.247903    -0.078251
 0.269440    -0.075362
 0.291409    -0.072258
 0.313768    -0.068954
 0.336479    -0.065463
 0.359505    -0.061792
 0.382813    -0.057946
 0.406370    -0.053929
 0.430149    -0.049744
 0.454123    -0.045397
 0.478267    -0.040894
 0.502560    -0.036243
 0.526981    -0.031459
 0.551512    -0.026560
 0.576136    -0.021571
 0.600839    -0.016524
 0.625608    -0.011461
 0.650430    -0.006431
 0.675297    -0.001497
 0.700199    0.003271
 0.725129    0.007784
 0.750080    0.011945
 0.775047    0.015637
 0.800026    0.018731
 0.825013    0.021077
 0.850006    0.022510
 0.875003    0.022842
 0.900001    0.021869
 0.925000    0.019361
 0.950000    0.015067
 0.975000    0.008714
 1.000000    -0.000000
