000005
 1.000000    -0.000000
 0.975000    0.019216
 0.950000    0.036924
 0.925000    0.053213
 0.900001    0.068164
 0.875003    0.081855
 0.850006    0.094357
 0.825013    0.105739
 0.800026    0.116061
 0.775047    0.125384
 0.750080    0.133760
 0.725129    0.141240
 0.700199    0.147869
 0.675297    0.153691
 0.650430    0.158745
 0.625608    0.163065
 0.600839    0.166685
 0.576136    0.169635
 0.551512    0.171941
 0.526981    0.173629
 0.502560    0.174720
 0.478267    0.175235
 0.454123    0.175192
 0.430149    0.174608
 0.406370    0.173498
 0.382813    0.171875
 0.359505    0.169752
 0.336479    0.167140
 0.313768    0.164051
 0.291409    0.160494
 0.269440    0.156480
 0.247903    0.152018
 0.226844    0.147117
 0.206308    0.141788
 0.186348    0.136040
 0.167017    0.129885
 0.148373    0.123334
 0.130475    0.116400
 0.113388    0.109096
 0.097179    0.101437
 0.081920    0.093440
 0.067685    0.085123
 0.054553    0.076507
 0.042607    0.067613
 0.031933    0.058467
 0.022623    0.049095
 0.014770    0.039527
 0.008476    0.029797
 0.003843    0.019939
 0.000980    0.009992
 0.000000    0.000000
 0.000980    -0.009224
 0.003843    -0.016987
 0.008476    -0.023422
 0.014770    -0.028656
 0.022623    -0.032805
 0.031933    -0.035982
 0.042607    -0.038291
 0.054553    -0.039830
 0.067685    -0.040691
 0.081920    -0.040960
 0.097179    -0.040717
 0.113388    -0.040035
 0.130475    -0.038983
 0.148373    -0.037623
 0.167017    -0.036015
 0.186348    -0.034210
 0.206308    -0.032257
 0.226844    -0.030199
 0.247903    -0.028075
 0.269440    -0.025920
 0.291409    -0.023765
 0.313768    -0.021636
 0.336479    -0.019557
 0.359505    -0.017548
 0.382813    -0.015625
 0.406370    -0.013802
 0.430149    -0.012089
 0.454123    -0.010495
 0.478267    -0.009024
 0.502560    -0.007680
 0.526981    -0.006464
 0.551512    -0.005375
 0.576136    -0.004410
 0.600839    -0.003565
 0.625608    -0.002835
 0.650430    -0.002213
 0.675297    -0.001691
 0.700199    -0.001261
 0.725129    -0.000914
 0.750080    -0.000640
 0.775047    -0.000430
 0.800026    -0.000275
 0.825013    -0.000165
 0.850006    -0.000091
 0.875003    -0.000045
 0.900001    -0.000019
 0.925000    -0.000006
 0.950000    -0.000001
 0.975000    -0.000000
 1.000000    -0.000000
