  
       XFOIL         Version 6.97
  
 Calculated polar for: 000047                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2499   0.01817   0.00924  -0.1120   0.4207   0.2391
   1.000   0.3855   0.01795   0.00918  -0.1165   0.3994   0.2751
   2.000   0.5460   0.01735   0.00923  -0.1271   0.3802   0.4102
   3.000   0.6810   0.01801   0.01050  -0.1304   0.3634   0.6268
   4.000   0.7919   0.01924   0.01169  -0.1279   0.3477   0.6672
   5.000   0.8924   0.02046   0.01294  -0.1233   0.3332   0.6897
   6.000   0.9957   0.02170   0.01419  -0.1195   0.3193   0.7132
   7.000   1.0790   0.02292   0.01553  -0.1116   0.3056   0.7302
   8.000   1.1678   0.02409   0.01680  -0.1053   0.2928   0.7465
   9.000   1.2684   0.02507   0.01783  -0.1027   0.2787   0.7578
  10.000   1.3648   0.02630   0.01910  -0.0997   0.2642   0.7690
  11.000   1.4444   0.02771   0.02064  -0.0936   0.2504   0.7771
  12.000   1.5156   0.02944   0.02252  -0.0867   0.2360   0.7866
  13.000   1.5822   0.03182   0.02503  -0.0799   0.2218   0.7963
  14.000   1.6317   0.03503   0.02834  -0.0717   0.2058   0.8062
  15.000   1.6656   0.03935   0.03296  -0.0625   0.1929   0.8143
