  
       XFOIL         Version 6.97
  
 Calculated polar for: 000014                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   1.1312   0.01362   0.00576  -0.2630   0.6415   0.1777
   1.000   1.2389   0.01401   0.00615  -0.2629   0.6161   0.2264
   2.000   1.3501   0.01452   0.00673  -0.2637   0.5943   0.3062
   3.000   1.4464   0.01438   0.00767  -0.2614   0.5735   1.0001
   4.000   1.5471   0.01540   0.00858  -0.2599   0.5543   1.0001
   5.000   1.6453   0.01650   0.00964  -0.2582   0.5367   1.0001
   6.000   1.7404   0.01770   0.01089  -0.2559   0.5202   1.0001
   7.000   1.8267   0.01894   0.01224  -0.2520   0.5024   1.0001
   8.000   1.8937   0.02035   0.01384  -0.2443   0.4812   1.0001
   9.000   1.9439   0.02208   0.01587  -0.2339   0.4584   1.0001
  10.000   1.9797   0.02461   0.01869  -0.2217   0.4297   1.0001
  11.000   2.0005   0.02860   0.02291  -0.2085   0.3917   1.0001
  12.000   1.9932   0.03581   0.03026  -0.1941   0.3277   1.0001
  13.000   1.8887   0.05497   0.04882  -0.1760   0.1915   1.0001
  14.000   1.7565   0.08254   0.07597  -0.1658   0.0852   1.0001
  15.000   1.7058   0.10209   0.09572  -0.1627   0.0640   1.0001
