  
       XFOIL         Version 6.97
  
 Calculated polar for: 000036                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.3870   0.03297   0.02577   0.0167   0.4925   0.5125
   1.000  -0.2012   0.03670   0.02939   0.0068   0.4452   0.5126
   2.000  -0.0423   0.03995   0.03259   0.0010   0.4134   0.5122
   3.000   0.1113   0.04338   0.03600  -0.0036   0.3850   0.5102
   6.000   0.2154   0.02455   0.01667   0.0039   0.3351   0.5673
   7.000   0.3432   0.02458   0.01659  -0.0013   0.3155   0.5765
   8.000   0.4469   0.02505   0.01725  -0.0007   0.2963   0.5829
   9.000   0.5548   0.02547   0.01764  -0.0020   0.2753   0.5925
  10.000   0.6435   0.02639   0.01877   0.0014   0.2546   0.5990
  11.000   0.7419   0.02728   0.01962   0.0016   0.2335   0.6085
  12.000   0.8158   0.02879   0.02144   0.0070   0.2122   0.6150
  13.000   0.8979   0.03058   0.02323   0.0091   0.1895   0.6245
  14.000   0.9510   0.03333   0.02622   0.0161   0.1671   0.6306
  15.000   1.0009   0.03729   0.03026   0.0207   0.1443   0.6401
