  
       XFOIL         Version 6.97
  
 Calculated polar for: 000027                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.5835   0.12498   0.11893  -0.2459   0.6592   0.1419
   4.000   0.6879   0.12874   0.12256  -0.2480   0.6560   0.1593
   5.000   0.7978   0.13428   0.12808  -0.2507   0.6548   0.1807
   7.000   0.8478   0.14636   0.14049  -0.2388   0.6323   0.2097
   8.000   0.9319   0.14998   0.14425  -0.2386   0.6269   0.2366
   9.000   0.9794   0.15581   0.15028  -0.2356   0.6155   0.2618
  10.000   1.0965   0.15701   0.15171  -0.2376   0.6085   0.3105
  14.000   1.5566   0.13297   0.12668  -0.2357   0.2213   1.0001
  15.000   1.5589   0.14272   0.13577  -0.2284   0.1380   1.0001
