  
       XFOIL         Version 6.97
  
 Calculated polar for: 000011                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5351   0.01867   0.01052  -0.0529   0.6657   0.1558
   1.000   0.6283   0.01830   0.01026  -0.0501   0.6469   0.1830
   2.000   0.7129   0.01782   0.00988  -0.0456   0.6280   0.2201
   3.000   0.7810   0.01710   0.00932  -0.0378   0.6096   0.2872
   5.000   1.1764   0.02511   0.01884  -0.0700   0.5516   0.9354
   6.000   1.2661   0.02554   0.01930  -0.0673   0.5190   0.9453
   7.000   1.3659   0.02500   0.01883  -0.0672   0.4784   0.9486
   8.000   1.4265   0.02631   0.02018  -0.0592   0.4347   0.9528
   9.000   1.4945   0.02711   0.02094  -0.0536   0.3708   0.9556
  10.000   1.4681   0.03059   0.02432  -0.0306   0.3080   0.9615
  11.000   1.4221   0.03674   0.03033  -0.0094   0.2469   0.9679
  12.000   1.3856   0.04445   0.03791   0.0058   0.1912   0.9730
  13.000   1.3577   0.05281   0.04623   0.0173   0.1507   0.9770
  15.000   1.3283   0.07118   0.06468   0.0313   0.1038   0.9843
