  
       XFOIL         Version 6.97
  
 Calculated polar for: 000005                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3549   0.02835   0.02137   0.0224   0.4353   0.8552
   1.000   0.4997   0.02889   0.02178   0.0155   0.4231   0.8689
   2.000   0.6322   0.02947   0.02238   0.0103   0.4115   0.8876
   4.000   0.9212   0.02999   0.02281  -0.0052   0.3887   0.9366
   5.000   1.0132   0.03025   0.02312  -0.0044   0.3788   0.9458
   6.000   1.1129   0.03041   0.02340  -0.0053   0.3683   0.9526
   7.000   1.2205   0.03026   0.02321  -0.0076   0.3591   0.9581
   8.000   1.3134   0.03061   0.02373  -0.0077   0.3487   0.9630
   9.000   1.3932   0.03184   0.02518  -0.0061   0.3390   0.9682
  10.000   1.4722   0.03283   0.02618  -0.0041   0.3295   0.9731
  11.000   1.4998   0.03556   0.02923   0.0043   0.3198   0.9801
  12.000   1.4401   0.04193   0.03597   0.0191   0.3103   0.9883
  13.000   1.4633   0.04604   0.04016   0.0228   0.3001   0.9932
  15.000   1.3836   0.06744   0.06214   0.0285   0.2744   1.0001
