  
       XFOIL         Version 6.97
  
 Calculated polar for: 000028                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4921   0.01585   0.00713  -0.0923   0.2723   0.4850
   1.000   0.6020   0.01644   0.00778  -0.0908   0.2544   0.5428
   2.000   0.7116   0.01718   0.00858  -0.0894   0.2396   0.6055
   3.000   0.8192   0.01802   0.00953  -0.0877   0.2265   0.6751
   4.000   0.9230   0.01888   0.01060  -0.0854   0.2153   0.7687
   5.000   1.0209   0.01967   0.01162  -0.0818   0.2054   1.0001
   6.000   1.1200   0.02098   0.01286  -0.0794   0.1965   1.0001
   7.000   1.2167   0.02268   0.01453  -0.0769   0.1881   1.0001
   8.000   1.3160   0.02469   0.01636  -0.0752   0.1809   1.0001
   9.000   1.3893   0.02647   0.01835  -0.0691   0.1741   1.0001
  10.000   1.4740   0.02899   0.02085  -0.0657   0.1683   1.0001
  11.000   1.5309   0.03161   0.02377  -0.0582   0.1627   1.0001
  12.000   1.6006   0.03471   0.02684  -0.0537   0.1573   1.0001
  13.000   1.6258   0.03906   0.03171  -0.0442   0.1531   1.0001
  14.000   1.6597   0.04367   0.03652  -0.0375   0.1489   1.0001
  15.000   1.6746   0.05040   0.04357  -0.0313   0.1451   1.0001
