  
       XFOIL         Version 6.97
  
 Calculated polar for: 000019                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3306   0.06990   0.06467  -0.1775   0.7261   0.3652
   3.000   0.6280   0.05472   0.04932  -0.2016   0.6982   0.3794
   6.000   0.9087   0.05078   0.04305  -0.1959   0.1879   0.4066
   7.000   0.9440   0.05720   0.04932  -0.1879   0.1348   0.4107
   8.000   1.0064   0.06204   0.05406  -0.1838   0.1106   0.4206
   9.000   1.0693   0.06615   0.05820  -0.1789   0.0934   0.4267
  10.000   1.1462   0.06960   0.06153  -0.1764   0.0801   0.4375
  11.000   1.2194   0.07209   0.06410  -0.1718   0.0702   0.4439
  12.000   1.3019   0.07427   0.06627  -0.1687   0.0622   0.4547
  13.000   1.3819   0.07628   0.06853  -0.1647   0.0558   0.4641
  14.000   1.4574   0.07906   0.07159  -0.1609   0.0497   0.4743
  15.000   1.5304   0.08220   0.07505  -0.1568   0.0447   0.4866
