  
       XFOIL         Version 6.97
  
 Calculated polar for: 000023                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4312   0.01396   0.00755  -0.2969   0.7416   0.2932
   3.000   1.5403   0.01434   0.00804  -0.2961   0.7194   0.3271
   4.000   1.6461   0.01480   0.00867  -0.2946   0.6947   0.3634
   5.000   1.7453   0.01527   0.00929  -0.2916   0.6616   0.4030
   7.000   1.9020   0.01744   0.01168  -0.2778   0.5666   0.5004
   8.000   1.9439   0.01999   0.01439  -0.2648   0.5058   0.5709
   9.000   1.9578   0.02460   0.01908  -0.2486   0.4182   1.0001
  10.000   1.9329   0.03419   0.02802  -0.2301   0.2919   1.0001
  11.000   1.8973   0.04718   0.04034  -0.2145   0.1715   1.0001
  12.000   1.8848   0.05965   0.05258  -0.2040   0.1134   1.0001
  13.000   1.8831   0.07186   0.06487  -0.1964   0.0878   1.0001
  14.000   1.8788   0.08511   0.07826  -0.1903   0.0731   1.0001
  15.000   1.8823   0.09748   0.09087  -0.1859   0.0632   1.0001
