  
       XFOIL         Version 6.97
  
 Calculated polar for: 000088                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3809   0.01549   0.00767  -0.2517   0.5450   0.3319
   3.000   1.4916   0.01616   0.00846  -0.2517   0.5266   0.4054
   4.000   1.6008   0.01688   0.00948  -0.2515   0.5088   0.5365
   5.000   1.6999   0.01738   0.01050  -0.2493   0.4918   1.0001
   6.000   1.8016   0.01866   0.01169  -0.2478   0.4749   1.0001
   7.000   1.8980   0.02006   0.01310  -0.2455   0.4582   1.0001
   8.000   1.9843   0.02161   0.01478  -0.2415   0.4415   1.0001
   9.000   2.0564   0.02346   0.01683  -0.2352   0.4246   1.0001
  10.000   2.1150   0.02581   0.01936  -0.2271   0.4065   1.0001
  11.000   2.1480   0.02938   0.02322  -0.2161   0.3841   1.0001
  12.000   2.1744   0.03436   0.02853  -0.2062   0.3619   1.0001
  13.000   2.1923   0.04093   0.03534  -0.1972   0.3388   1.0001
  14.000   2.1883   0.05093   0.04571  -0.1892   0.3109   1.0001
  15.000   2.1651   0.06459   0.05965  -0.1829   0.2790   1.0001
