  
       XFOIL         Version 6.97
  
 Calculated polar for: 000058                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.2681   0.01649   0.00916  -0.2639   0.5985   0.2155
   4.000   1.3746   0.01640   0.00913  -0.2618   0.5648   0.2346
   5.000   1.4497   0.01727   0.00984  -0.2538   0.4829   0.2547
   6.000   1.3351   0.03067   0.02120  -0.2214   0.0788   0.2587
   7.000   1.3477   0.03984   0.03049  -0.2118   0.0409   0.2760
   8.000   1.3637   0.05010   0.04111  -0.2047   0.0345   0.2964
   9.000   1.3741   0.06218   0.05351  -0.1991   0.0302   0.3200
  10.000   1.3857   0.07459   0.06621  -0.1942   0.0276   0.3505
  11.000   1.4164   0.08446   0.07636  -0.1897   0.0253   0.4025
  12.000   1.4699   0.08983   0.08272  -0.1838   0.0236   1.0001
  13.000   1.5468   0.09187   0.08474  -0.1763   0.0225   1.0001
  14.000   1.6350   0.09351   0.08630  -0.1699   0.0210   1.0001
  15.000   1.7220   0.09804   0.09137  -0.1636   0.0216   1.0001
