  
       XFOIL         Version 6.97
  
 Calculated polar for: 000025                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1335   0.01987   0.01098  -0.1443   0.3022   0.1516
   3.000   1.2510   0.02023   0.01130  -0.1440   0.2927   0.1772
   4.000   1.3666   0.02115   0.01241  -0.1438   0.2835   0.2109
   6.000   1.5845   0.02233   0.01498  -0.1415   0.2667   1.0001
   7.000   1.6929   0.02417   0.01653  -0.1406   0.2589   1.0001
   8.000   1.7928   0.02595   0.01856  -0.1387   0.2513   1.0001
   9.000   1.8921   0.02811   0.02059  -0.1370   0.2441   1.0001
  10.000   1.9778   0.03060   0.02342  -0.1336   0.2369   1.0001
  11.000   2.0626   0.03340   0.02620  -0.1306   0.2305   1.0001
  12.000   2.1087   0.03744   0.03073  -0.1229   0.2240   1.0001
  13.000   2.1602   0.04140   0.03467  -0.1164   0.2182   1.0001
  14.000   2.0765   0.05873   0.05297  -0.1122   0.2121   1.0001
  15.000   2.1000   0.06852   0.06281  -0.1136   0.2060   1.0001
