  
       XFOIL         Version 6.97
  
 Calculated polar for: 000066                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   4.000   1.6886   0.02150   0.01360  -0.2496   0.4131   0.1679
   5.000   1.7907   0.02248   0.01442  -0.2476   0.3962   0.1859
   6.000   1.8831   0.02386   0.01576  -0.2441   0.3800   0.2054
   7.000   1.9614   0.02566   0.01752  -0.2383   0.3643   0.2267
   8.000   2.0249   0.02801   0.02006  -0.2308   0.3499   0.2505
   9.000   2.0850   0.03118   0.02340  -0.2240   0.3355   0.2776
  10.000   2.1379   0.03527   0.02767  -0.2173   0.3216   0.3094
  11.000   2.1836   0.04030   0.03285  -0.2109   0.3080   0.3498
  12.000   2.2196   0.04632   0.03909  -0.2047   0.2946   0.4116
  13.000   2.2335   0.05471   0.04819  -0.1987   0.2816   1.0001
  14.000   2.2428   0.06489   0.05859  -0.1940   0.2685   1.0001
  15.000   2.2448   0.07644   0.07034  -0.1904   0.2557   1.0001
