  
       XFOIL         Version 6.97
  
 Calculated polar for: 000086                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2410   0.01653   0.00916  -0.2200   0.6175   0.1308
   3.000   1.3463   0.01646   0.00889  -0.2193   0.6040   0.1520
   4.000   1.4503   0.01670   0.00917  -0.2186   0.5910   0.1754
   5.000   1.5559   0.01716   0.00960  -0.2182   0.5784   0.2028
   6.000   1.6529   0.01778   0.01046  -0.2164   0.5651   0.2335
   7.000   1.7463   0.01866   0.01169  -0.2143   0.5518   0.2703
   8.000   1.8360   0.01956   0.01292  -0.2114   0.5370   0.3216
   9.000   1.9171   0.01944   0.01346  -0.2067   0.5132   1.0001
  10.000   1.9519   0.02118   0.01549  -0.1943   0.4893   1.0001
  11.000   1.9790   0.02417   0.01871  -0.1826   0.4600   1.0001
  12.000   1.9795   0.03008   0.02480  -0.1701   0.4169   1.0001
  13.000   1.9406   0.04152   0.03626  -0.1573   0.3429   1.0001
  14.000   1.8258   0.06397   0.05814  -0.1444   0.2188   1.0001
  15.000   1.7097   0.09029   0.08390  -0.1371   0.1095   1.0001
