  
       XFOIL         Version 6.97
  
 Calculated polar for: 000027                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9272   0.01736   0.00996  -0.1202   0.3770   0.7601
   3.000   1.0466   0.01800   0.01045  -0.1220   0.3611   0.7722
   4.000   1.1605   0.01884   0.01120  -0.1228   0.3465   0.7845
   5.000   1.2722   0.01976   0.01202  -0.1233   0.3321   0.7949
   6.000   1.3833   0.02070   0.01297  -0.1241   0.3184   0.8079
   7.000   1.4825   0.02184   0.01426  -0.1225   0.3051   0.8197
   8.000   1.5802   0.02328   0.01580  -0.1211   0.2926   0.8317
   9.000   1.6726   0.02498   0.01754  -0.1192   0.2805   0.8455
  10.000   1.7445   0.02682   0.01961  -0.1141   0.2691   0.8596
  11.000   1.8065   0.02948   0.02259  -0.1083   0.2580   0.8752
  12.000   1.8563   0.03291   0.02624  -0.1023   0.2462   0.8909
  13.000   1.8896   0.03766   0.03124  -0.0963   0.2337   0.9098
  14.000   1.9060   0.04479   0.03869  -0.0920   0.2221   0.9329
  15.000   1.8925   0.05623   0.05063  -0.0905   0.2105   1.0001
