  
       XFOIL         Version 6.97
  
 Calculated polar for: 000048                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3964   0.01499   0.00954  -0.2899   0.7801   0.3854
   3.000   1.5037   0.01463   0.00920  -0.2870   0.7317   0.4041
   4.000   1.5434   0.01686   0.01059  -0.2710   0.5488   0.4183
   5.000   1.5236   0.02464   0.01692  -0.2485   0.3267   0.4306
   6.000   1.5720   0.02948   0.02135  -0.2386   0.2586   0.4473
   7.000   1.6318   0.03373   0.02552  -0.2310   0.2213   0.4642
   8.000   1.6961   0.03783   0.02970  -0.2243   0.1952   0.4830
   9.000   1.7550   0.04247   0.03438  -0.2174   0.1750   0.5022
  10.000   1.8126   0.04747   0.03947  -0.2108   0.1585   0.5219
  11.000   1.8676   0.05275   0.04492  -0.2044   0.1449   0.5444
  12.000   1.9200   0.05856   0.05096  -0.1983   0.1333   0.5679
  13.000   1.9666   0.06498   0.05769  -0.1924   0.1232   0.5918
  14.000   2.0053   0.07239   0.06541  -0.1867   0.1137   0.6201
  15.000   2.0372   0.08075   0.07408  -0.1816   0.1055   0.6518
