  
       XFOIL         Version 6.97
  
 Calculated polar for: 000073                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3369   0.01859   0.00982  -0.0049   0.3254   0.2241
   3.000   0.4442   0.01872   0.00992  -0.0022   0.3092   0.2368
   4.000   0.5502   0.01911   0.01025   0.0005   0.2943   0.2512
   5.000   0.6540   0.01975   0.01087   0.0033   0.2803   0.2674
   6.000   0.7541   0.02023   0.01148   0.0064   0.2676   0.2866
   7.000   0.8491   0.02109   0.01249   0.0099   0.2557   0.3087
   8.000   0.9379   0.02226   0.01377   0.0138   0.2448   0.3350
   9.000   1.0211   0.02363   0.01516   0.0180   0.2347   0.3681
  10.000   1.0799   0.02562   0.01750   0.0234   0.2257   0.4120
  11.000   1.1302   0.02784   0.02076   0.0282   0.2173   0.7011
  15.000   1.3664   0.05006   0.04337   0.0209   0.1856   1.0001
