  
       XFOIL         Version 6.97
  
 Calculated polar for: 000024                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.6539   0.01661   0.00802  -0.0901   0.5395   0.1266
   1.000   0.7592   0.01666   0.00801  -0.0896   0.5299   0.1682
   2.000   0.8535   0.01669   0.00816  -0.0870   0.5191   0.2191
   3.000   0.9383   0.01696   0.00871  -0.0829   0.5093   0.3000
   4.000   1.3029   0.01755   0.01036  -0.1379   0.4972   1.0001
   5.000   1.3926   0.01831   0.01110  -0.1355   0.4873   1.0001
   6.000   1.4732   0.01950   0.01238  -0.1317   0.4779   1.0001
   7.000   1.5622   0.02038   0.01321  -0.1295   0.4693   1.0001
   8.000   1.6174   0.02202   0.01515  -0.1216   0.4599   1.0001
   9.000   1.6940   0.02328   0.01646  -0.1176   0.4517   1.0001
  10.000   1.7027   0.02525   0.01876  -0.1016   0.4422   1.0001
  11.000   1.7164   0.02763   0.02137  -0.0879   0.4336   1.0001
  12.000   1.7388   0.03020   0.02417  -0.0773   0.4241   1.0001
  13.000   1.6746   0.03812   0.03250  -0.0597   0.4113   1.0001
  14.000   1.5866   0.05127   0.04601  -0.0461   0.3946   1.0001
