  
       XFOIL         Version 6.97
  
 Calculated polar for: 000010                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.1882   0.01612   0.00821  -0.0801   0.4590   0.4177
   1.000   0.3131   0.01629   0.00847  -0.0821   0.4469   0.4483
   2.000   0.4384   0.01665   0.00887  -0.0839   0.4362   0.4773
   3.000   0.5613   0.01702   0.00937  -0.0850   0.4246   0.5065
   4.000   0.6823   0.01771   0.01023  -0.0859   0.4139   0.5337
   5.000   0.8028   0.01849   0.01109  -0.0865   0.4040   0.5590
   6.000   0.9209   0.01919   0.01193  -0.0865   0.3937   0.5818
   7.000   1.0329   0.02026   0.01326  -0.0857   0.3832   0.6042
   8.000   1.1493   0.02137   0.01442  -0.0856   0.3744   0.6262
   9.000   1.2542   0.02244   0.01578  -0.0835   0.3641   0.6456
  10.000   1.3539   0.02379   0.01739  -0.0810   0.3532   0.6651
  11.000   1.4481   0.02435   0.01807  -0.0776   0.3381   0.6847
  12.000   1.5166   0.02521   0.01914  -0.0706   0.3221   0.7018
  13.000   1.5725   0.02756   0.02178  -0.0638   0.3098   0.7199
  14.000   1.5975   0.03234   0.02686  -0.0584   0.2923   0.7376
  15.000   1.6066   0.04111   0.03595  -0.0576   0.2759   0.7556
