  
       XFOIL         Version 6.97
  
 Calculated polar for: 000033                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.8049   0.01954   0.01152  -0.1407   0.3954   0.5645
   1.000   0.9190   0.02063   0.01254  -0.1413   0.3891   0.5925
   2.000   1.0226   0.02154   0.01363  -0.1400   0.3821   0.6157
   3.000   1.1376   0.02257   0.01447  -0.1412   0.3760   0.6412
   6.000   0.7562   0.08770   0.08229  -0.1067   0.3217   0.6829
   7.000   0.8266   0.09157   0.08619  -0.1060   0.3180   0.7058
   8.000   0.9142   0.09270   0.08731  -0.1049   0.3160   0.7313
  10.000   0.8435   0.13230   0.12729  -0.1106   0.2868   0.7657
  11.000   0.7996   0.15459   0.14981  -0.1167   0.2709   0.7824
  13.000   0.9007   0.16907   0.16456  -0.1203   0.2594   0.8461
