  
       XFOIL         Version 6.97
  
 Calculated polar for: 000014                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   1.1360   0.01373   0.00583  -0.2640   0.6397   0.1766
   1.000   1.2432   0.01411   0.00623  -0.2636   0.6142   0.2249
   2.000   1.3547   0.01465   0.00684  -0.2644   0.5926   0.3030
   3.000   1.4513   0.01449   0.00780  -0.2619   0.5718   1.0001
   4.000   1.5528   0.01553   0.00871  -0.2605   0.5527   1.0001
   5.000   1.6517   0.01666   0.00979  -0.2587   0.5353   1.0001
   6.000   1.7473   0.01788   0.01106  -0.2564   0.5188   1.0001
   7.000   1.8360   0.01917   0.01244  -0.2527   0.5011   1.0001
   8.000   1.8982   0.02062   0.01414  -0.2440   0.4798   1.0001
   9.000   1.9495   0.02240   0.01620  -0.2336   0.4570   1.0001
  10.000   1.9837   0.02505   0.01916  -0.2210   0.4281   1.0001
  11.000   2.0029   0.02925   0.02359  -0.2076   0.3897   1.0001
  12.000   1.9919   0.03699   0.03146  -0.1929   0.3224   1.0001
  13.000   1.8815   0.05717   0.05106  -0.1752   0.1855   1.0001
  14.000   1.7496   0.08498   0.07849  -0.1657   0.0844   1.0001
  15.000   1.6991   0.10464   0.09835  -0.1630   0.0637   1.0001
