  
       XFOIL         Version 6.97
  
 Calculated polar for: 000064                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2034   0.02366   0.01428   0.0414   0.2812   0.2519
   4.000   0.7854   0.03775   0.02972   0.0267   0.1978   0.8679
   5.000   0.8788   0.03793   0.02987   0.0288   0.1868   0.8773
   6.000   0.9753   0.03805   0.02999   0.0302   0.1770   0.8819
   8.000   1.1374   0.03892   0.03096   0.0378   0.1608   0.8902
   9.000   1.1911   0.04035   0.03253   0.0461   0.1546   0.8963
  10.000   1.2733   0.04140   0.03364   0.0490   0.1479   0.9005
  11.000   1.3073   0.04367   0.03624   0.0595   0.1429   0.9067
  12.000   1.2745   0.04632   0.03914   0.0810   0.1389   0.9139
  13.000   1.2951   0.04942   0.04242   0.0894   0.1345   0.9186
  15.000   1.0446   0.05905   0.05282   0.1404   0.1307   0.9156
