  
       XFOIL         Version 6.97
  
 Calculated polar for: 000040                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3960   0.02001   0.01292  -0.0715   0.5313   0.6696
   1.000   0.4904   0.02028   0.01313  -0.0684   0.5082   0.6722
   2.000   0.5935   0.02033   0.01305  -0.0684   0.4872   0.6783
   3.000   0.7167   0.01973   0.01226  -0.0745   0.4682   0.6876
   5.000   0.9338   0.01992   0.01252  -0.0780   0.4326   0.7028
   6.000   1.0501   0.02000   0.01261  -0.0822   0.4149   0.7136
   7.000   1.1370   0.02074   0.01351  -0.0788   0.3987   0.7181
   8.000   1.2464   0.02136   0.01424  -0.0815   0.3827   0.7281
   9.000   1.3274   0.02238   0.01548  -0.0778   0.3658   0.7335
  10.000   1.4165   0.02347   0.01672  -0.0770   0.3477   0.7430
  11.000   1.4855   0.02505   0.01853  -0.0723   0.3297   0.7504
  12.000   1.5432   0.02717   0.02104  -0.0672   0.3109   0.7584
  13.000   1.5878   0.03032   0.02435  -0.0619   0.2874   0.7678
  14.000   1.6091   0.03520   0.02970  -0.0549   0.2638   0.7738
  15.000   1.6081   0.04422   0.03894  -0.0514   0.2294   0.7823
