000001	0.04 	   0.000   0.6680   0.02566   0.01682  -0.0590   0.4707   0.1489
000001	0.04 	   1.000   0.6848   0.02728   0.01864  -0.0463   0.4645   0.1674
000001	0.04 	   2.000   0.4496   0.03356   0.02503   0.0048   0.4551   0.1573
000001	0.1 	   0.000   0.6730   0.02605   0.01719  -0.0596   0.4699   0.1484
000001	0.1 	   1.000   0.6602   0.02846   0.01993  -0.0425   0.4629   0.1627
000001	0.1 	   2.000   0.4448   0.03425   0.02573   0.0053   0.4542   0.1556
000002	0.04 	   2.000   0.3759   0.03611   0.02946  -0.0631   0.3879   0.4884
000002	0.04 	   4.000   0.5924   0.03676   0.02931  -0.0746   0.2882   0.5053
000002	0.04 	   5.000   0.7605   0.03621   0.02851  -0.0941   0.2613   0.5193
000002	0.04 	   6.000   0.8361   0.03802   0.03028  -0.0890   0.2441   0.5223
000002	0.04 	   7.000   0.9981   0.03871   0.03085  -0.1061   0.2250   0.5359
000002	0.04 	   9.000   1.2136   0.04245   0.03462  -0.1133   0.2015   0.5522
000002	0.04 	  11.000   1.3652   0.04986   0.04219  -0.1140   0.1652   0.5683
000002	0.04 	  12.000   1.4875   0.05293   0.04538  -0.1217   0.1661   0.5804
000002	0.04 	  13.000   1.5355   0.05670   0.04943  -0.1158   0.1601   0.5842
000002	0.04 	  14.000   1.6268   0.06134   0.05427  -0.1199   0.1551   0.5957
000002	0.1 	   2.000   0.3715   0.03636   0.02969  -0.0622   0.3831   0.4880
000002	0.1 	   3.000   0.4548   0.03744   0.03034  -0.0617   0.3217   0.4935
000002	0.1 	   5.000   0.7595   0.03642   0.02870  -0.0935   0.2601   0.5190
000002	0.1 	   6.000   0.8339   0.03826   0.03055  -0.0880   0.2430   0.5217
000002	0.1 	   7.000   0.9990   0.03896   0.03111  -0.1056   0.2239   0.5356
000002	0.1 	   9.000   1.2154   0.04279   0.03500  -0.1127   0.2004   0.5518
000002	0.1 	  10.000   1.3427   0.04553   0.03773  -0.1218   0.1880   0.5646
000002	0.1 	  11.000   1.3667   0.05042   0.04278  -0.1133   0.1642   0.5679
000002	0.1 	  12.000   1.4901   0.05359   0.04609  -0.1211   0.1653   0.5801
000002	0.1 	  13.000   1.5370   0.05747   0.05022  -0.1149   0.1592   0.5837
000002	0.1 	  14.000   1.6277   0.06241   0.05542  -0.1190   0.1544   0.5954
000002	0.1 	  15.000   1.6248   0.07147   0.06465  -0.1128   0.1356   0.5989
000004	0.1 	   2.000   0.3457   0.07096   0.06377  -0.1567   0.5798   0.2053
000005	0.04 	   0.000   0.3530   0.02827   0.02126   0.0223   0.4363   0.8555
000005	0.04 	   1.000   0.4960   0.02879   0.02168   0.0155   0.4240   0.8695
000005	0.04 	   2.000   0.6288   0.02935   0.02225   0.0101   0.4125   0.8880
000005	0.04 	   3.000   0.7935   0.03027   0.02315  -0.0007   0.4004   0.9233
000005	0.04 	   4.000   0.9076   0.03010   0.02286  -0.0037   0.3900   0.9378
000005	0.04 	   5.000   1.0071   0.03000   0.02287  -0.0045   0.3798   0.9459
000005	0.04 	   6.000   1.1064   0.03010   0.02305  -0.0054   0.3696   0.9527
000005	0.04 	   7.000   1.2142   0.02988   0.02273  -0.0078   0.3603   0.9581
000005	0.04 	   8.000   1.3059   0.03027   0.02338  -0.0080   0.3498   0.9631
000005	0.04 	   9.000   1.3890   0.03127   0.02455  -0.0069   0.3405   0.9680
000005	0.04 	  10.000   1.4726   0.03200   0.02523  -0.0055   0.3308   0.9727
000005	0.04 	  11.000   1.5102   0.03450   0.02814   0.0012   0.3209   0.9794
000005	0.04 	  12.000   1.4831   0.03885   0.03275   0.0145   0.3120   0.9870
000005	0.04 	  13.000   1.5044   0.04234   0.03631   0.0197   0.3020   0.9921
000005	0.04 	  14.000   1.4455   0.05301   0.04740   0.0253   0.2898   0.9976
000005	0.04 	  15.000   1.3870   0.06605   0.06076   0.0276   0.2758   1.0001
000005	0.1 	   0.000   0.3549   0.02835   0.02137   0.0224   0.4353   0.8552
000005	0.1 	   1.000   0.4997   0.02889   0.02178   0.0155   0.4231   0.8689
000005	0.1 	   2.000   0.6322   0.02947   0.02238   0.0103   0.4115   0.8876
000005	0.1 	   4.000   0.9212   0.02999   0.02281  -0.0052   0.3887   0.9366
000005	0.1 	   5.000   1.0132   0.03025   0.02312  -0.0044   0.3788   0.9458
000005	0.1 	   6.000   1.1129   0.03041   0.02340  -0.0053   0.3683   0.9526
000005	0.1 	   7.000   1.2205   0.03026   0.02321  -0.0076   0.3591   0.9581
000005	0.1 	   8.000   1.3134   0.03061   0.02373  -0.0077   0.3487   0.9630
000005	0.1 	   9.000   1.3932   0.03184   0.02518  -0.0061   0.3390   0.9682
000005	0.1 	  10.000   1.4722   0.03283   0.02618  -0.0041   0.3295   0.9731
000005	0.1 	  11.000   1.4998   0.03556   0.02923   0.0043   0.3198   0.9801
000005	0.1 	  12.000   1.4401   0.04193   0.03597   0.0191   0.3103   0.9883
000005	0.1 	  13.000   1.4633   0.04604   0.04016   0.0228   0.3001   0.9932
000005	0.1 	  15.000   1.3836   0.06744   0.06214   0.0285   0.2744   1.0001
000006	0.04 	   0.000   0.3377   0.01736   0.00787  -0.0936   0.2948   0.1921
000006	0.04 	   1.000   0.4646   0.01735   0.00791  -0.0954   0.2765   0.2166
000006	0.04 	   2.000   0.5972   0.01754   0.00817  -0.0987   0.2589   0.2602
000006	0.04 	   3.000   0.7382   0.01734   0.00948  -0.1039   0.2424   0.7104
000006	0.04 	   4.000   0.8374   0.01887   0.01098  -0.0984   0.2302   0.7596
000006	0.04 	   5.000   0.9321   0.02022   0.01230  -0.0922   0.2182   0.7878
000006	0.04 	   6.000   1.0368   0.02144   0.01343  -0.0892   0.2063   0.8073
000006	0.04 	   7.000   1.1233   0.02237   0.01450  -0.0823   0.1956   0.8254
000006	0.04 	   8.000   1.2198   0.02368   0.01589  -0.0783   0.1857   0.8435
000006	0.04 	   9.000   1.3181   0.02515   0.01744  -0.0755   0.1760   0.8517
