  
       XFOIL         Version 6.97
  
 Calculated polar for: 000033                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.8019   0.01939   0.01137  -0.1405   0.3962   0.5654
   1.000   0.9178   0.02044   0.01227  -0.1416   0.3899   0.5938
   2.000   1.0198   0.02133   0.01339  -0.1402   0.3830   0.6167
   3.000   1.1328   0.02217   0.01408  -0.1410   0.3769   0.6419
   4.000   1.2262   0.02365   0.01581  -0.1387   0.3708   0.6652
   5.000   1.3234   0.02476   0.01702  -0.1372   0.3649   0.6882
   6.000   1.4238   0.02630   0.01854  -0.1368   0.3592   0.7129
   7.000   1.4823   0.02840   0.02107  -0.1297   0.3535   0.7355
   8.000   1.5614   0.02996   0.02273  -0.1262   0.3485   0.7609
   9.000   1.6151   0.03287   0.02588  -0.1200   0.3432   0.7873
  10.000   1.5777   0.03996   0.03361  -0.1059   0.3366   0.8162
  11.000   1.6301   0.04388   0.03770  -0.1033   0.3321   0.8512
