  
       XFOIL         Version 6.97
  
 Calculated polar for: 000058                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   1.0097   0.01931   0.01016  -0.1942   0.3195   0.1761
   1.000   1.1424   0.01964   0.01089  -0.1981   0.3082   0.3329
   2.000   1.2584   0.02044   0.01247  -0.1973   0.2988   0.7957
   3.000   1.3534   0.02128   0.01323  -0.1924   0.2889   0.8574
   4.000   1.4502   0.02226   0.01428  -0.1885   0.2798   0.9059
   5.000   1.5424   0.02314   0.01511  -0.1843   0.2706   1.0001
   6.000   1.6474   0.02464   0.01660  -0.1833   0.2624   1.0001
   7.000   1.7399   0.02640   0.01840  -0.1801   0.2533   1.0001
   8.000   1.8346   0.02833   0.02020  -0.1774   0.2456   1.0001
   9.000   1.8990   0.03063   0.02285  -0.1694   0.2387   1.0001
  10.000   1.9746   0.03295   0.02513  -0.1639   0.2316   1.0001
  11.000   2.0132   0.03644   0.02915  -0.1529   0.2263   1.0001
  12.000   2.0673   0.03930   0.03203  -0.1450   0.2192   1.0001
  13.000   2.0648   0.04505   0.03841  -0.1309   0.2131   1.0001
  14.000   2.0417   0.05169   0.04519  -0.1197   0.1867   1.0001
  15.000   2.0063   0.06759   0.06168  -0.1182   0.1845   1.0001
