  
       XFOIL         Version 6.97
  
 Calculated polar for: 000012                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   1.000  -0.1241   0.03581   0.02947  -0.0476   0.9376   0.5334
   2.000   0.0367   0.03452   0.02843  -0.0571   0.8995   0.5499
   3.000   0.2548   0.02790   0.02217  -0.0748   0.8463   0.5680
   4.000   0.3793   0.02265   0.01516  -0.0741   0.3699   0.5843
   5.000   0.4754   0.02356   0.01581  -0.0718   0.2737   0.5993
   6.000   0.5772   0.02441   0.01630  -0.0706   0.1563   0.6153
   7.000   0.6892   0.02560   0.01701  -0.0711   0.0660   0.6320
   8.000   0.7990   0.02730   0.01871  -0.0710   0.0436   0.6497
  10.000   1.0271   0.03333   0.02514  -0.0726   0.0300   0.6863
