  
       XFOIL         Version 6.97
  
 Calculated polar for: 000010                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.1888   0.01604   0.00810  -0.0801   0.4598   0.4198
   1.000   0.3130   0.01621   0.00836  -0.0821   0.4478   0.4502
   2.000   0.4378   0.01657   0.00875  -0.0839   0.4371   0.4790
   4.000   0.6796   0.01760   0.01011  -0.0859   0.4148   0.5347
   5.000   0.8007   0.01835   0.01089  -0.0867   0.4050   0.5604
   6.000   0.9165   0.01904   0.01179  -0.0865   0.3946   0.5827
   7.000   1.0291   0.02007   0.01304  -0.0859   0.3842   0.6053
   8.000   1.1463   0.02113   0.01411  -0.0860   0.3754   0.6269
   9.000   1.2487   0.02220   0.01553  -0.0838   0.3650   0.6463
  10.000   1.3505   0.02345   0.01700  -0.0818   0.3543   0.6661
  11.000   1.4451   0.02397   0.01764  -0.0786   0.3394   0.6852
  12.000   1.5178   0.02476   0.01864  -0.0723   0.3233   0.7024
  13.000   1.5772   0.02677   0.02090  -0.0656   0.3112   0.7208
  14.000   1.6063   0.03088   0.02531  -0.0594   0.2939   0.7388
  15.000   1.6179   0.03890   0.03369  -0.0578   0.2778   0.7566
