  
       XFOIL         Version 6.97
  
 Calculated polar for: 000129                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.500   0.2595   0.07227   0.06410   0.0379   0.1859   0.6434
   4.000   0.2950   0.07217   0.06392   0.0396   0.1683   0.6460
   4.500   0.2672   0.06782   0.05955   0.0511   0.1610   0.6571
   5.000   0.3152   0.06837   0.06003   0.0507   0.1456   0.6588
   5.500   0.3518   0.06803   0.05969   0.0521   0.1336   0.6619
   6.000   0.3297   0.06416   0.05582   0.0630   0.1280   0.6724
   6.500   0.3791   0.06461   0.05626   0.0623   0.1170   0.6742
   7.500   0.3012   0.05554   0.04717   0.0906   0.1111   0.6998
   8.000   0.3592   0.05632   0.04797   0.0883   0.1023   0.7007
   8.500   0.4180   0.05709   0.04874   0.0859   0.0945   0.7017
   9.000   0.4681   0.05772   0.04941   0.0850   0.0876   0.7033
  10.000   0.0887   0.03760   0.02923   0.1729   0.0987   0.7578
  10.500   0.1717   0.03931   0.03103   0.1650   0.0900   0.7582
  11.000   0.2478   0.04099   0.03280   0.1586   0.0827   0.7588
  11.500   0.4449   0.04847   0.04044   0.1293   0.0717   0.7452
  12.000   0.5012   0.05008   0.04220   0.1271   0.0674   0.7465
  13.500   0.0423   0.03391   0.02582   0.2472   0.0738   0.8009
  14.000   0.0352   0.03362   0.02548   0.2575   0.0711   0.8075
