  
       XFOIL         Version 6.97
  
 Calculated polar for: 000173                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.0834   0.02042   0.01402   0.0103   0.4491   0.6587
   2.500   0.1341   0.02140   0.01507   0.0111   0.4450   0.6750
   3.000   0.1913   0.02212   0.01574   0.0111   0.4417   0.6874
   3.500   0.2520   0.02271   0.01618   0.0105   0.4387   0.6992
   4.000   0.3007   0.02442   0.01808   0.0120   0.4348   0.7040
   4.500   0.3347   0.02524   0.01899   0.0142   0.4306   0.7140
   5.000   0.3858   0.02655   0.02037   0.0155   0.4272   0.7179
   5.500   0.4414   0.02645   0.02014   0.0149   0.4244   0.7275
   6.000   0.4952   0.02780   0.02150   0.0158   0.4214   0.7303
   6.500   0.4414   0.02978   0.02382   0.0256   0.4152   0.7413
   7.000   0.4473   0.03250   0.02668   0.0292   0.4106   0.7454
   7.500   0.5159   0.03219   0.02624   0.0273   0.4088   0.7545
   8.000   0.5842   0.03238   0.02639   0.0294   0.4070   0.7578
