  
       XFOIL         Version 6.97
  
 Calculated polar for: 000185                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.500  -0.5776   0.17448   0.16628   0.0663   0.3165   0.2245
   5.000  -0.5774   0.18144   0.17315   0.0724   0.3035   0.2323
   5.500  -0.5364   0.18403   0.17588   0.0710   0.3026   0.2368
   6.000  -0.4963   0.18705   0.17892   0.0702   0.3020   0.2411
   7.500  -0.4986   0.19361   0.18553   0.0767   0.2893   0.2505
   8.000  -0.4707   0.19519   0.18710   0.0772   0.2884   0.2568
   8.500  -0.4364   0.19749   0.18945   0.0774   0.2878   0.2625
  10.500  -0.4302   0.20362   0.19563   0.0882   0.2746   0.2847
  11.000  -0.4094   0.20457   0.19664   0.0905   0.2739   0.2942
  11.500  -0.3837   0.20713   0.19924   0.0926   0.2733   0.3066
  12.000  -0.4481   0.20870   0.20082   0.1004   0.2648   0.3091
  12.500  -0.4396   0.20818   0.20034   0.1043   0.2624   0.3239
  13.000  -0.4396   0.20673   0.19903   0.1105   0.2611   0.3531
  13.500  -0.5149   0.19859   0.19148   0.1349   0.2605   0.5030
