  
       XFOIL         Version 6.97
  
 Calculated polar for: 000121                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -0.5421   0.11200   0.10310   0.0034   0.5482   0.1572
   3.500  -0.4787   0.11517   0.10634  -0.0001   0.5476   0.1607
   4.500  -0.4852   0.11724   0.10844   0.0099   0.5339   0.1645
   5.000  -0.4312   0.11917   0.11026   0.0079   0.5330   0.1686
   5.500  -0.3726   0.12183   0.11300   0.0051   0.5323   0.1730
   6.500  -0.3705   0.12562   0.11684   0.0132   0.5192   0.1778
   7.000  -0.3214   0.12727   0.11845   0.0117   0.5179   0.1821
   7.500  -0.2691   0.12945   0.12074   0.0096   0.5171   0.1872
   8.000  -0.2099   0.13271   0.12393   0.0067   0.5165   0.1933
   8.500  -0.2565   0.13463   0.12594   0.0156   0.5051   0.1942
   9.000  -0.2136   0.13616   0.12758   0.0147   0.5033   0.1997
   9.500  -0.1645   0.13785   0.12925   0.0130   0.5021   0.2066
  10.000  -0.1111   0.14011   0.13164   0.0108   0.5012   0.2136
  10.500  -0.0548   0.14372   0.13530   0.0081   0.5007   0.2217
