  
       XFOIL         Version 6.97
  
 Calculated polar for: 000255                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.3105   0.05898   0.05109   0.0440   0.3915   0.1375
   4.500  -0.1193   0.10763   0.10066   0.0941   0.3201   0.1335
   5.000  -0.1218   0.10829   0.10148   0.1043   0.3181   0.1326
   5.500   0.1651   0.11751   0.11004   0.0401   0.3099   0.1468
   6.000   0.2500   0.11624   0.10885   0.0335   0.3105   0.1499
   6.500   0.3345   0.11491   0.10745   0.0272   0.3109   0.1551
   7.000   0.4569   0.11483   0.10726   0.0125   0.3107   0.1608
   7.500   0.5564   0.11235   0.10468   0.0050   0.3112   0.1665
   8.000   0.6793   0.10887   0.10106  -0.0055   0.3122   0.1736
   8.500   0.8534   0.10120   0.09304  -0.0199   0.3143   0.1834
