  
       XFOIL         Version 6.97
  
 Calculated polar for: 000264                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.0037   0.02601   0.01743   0.0032   0.4798   0.4085
   2.500   0.0454   0.02598   0.01750   0.0048   0.4745   0.4110
   3.000   0.0817   0.02591   0.01737   0.0073   0.4702   0.4141
   3.500   0.0860   0.02602   0.01751   0.0156   0.4656   0.4170
   4.000   0.0749   0.02613   0.01759   0.0269   0.4611   0.4197
   4.500   0.0906   0.02594   0.01730   0.0334   0.4569   0.4224
   5.000   0.1499   0.02586   0.01725   0.0318   0.4525   0.4253
   5.500   0.1447   0.02625   0.01783   0.0417   0.4476   0.4276
   6.000   0.1548   0.02640   0.01801   0.0491   0.4430   0.4308
   6.500   0.1944   0.02628   0.01776   0.0514   0.4391   0.4341
   7.000   0.1621   0.02668   0.01813   0.0660   0.4348   0.4368
   7.500   0.1403   0.02721   0.01881   0.0776   0.4297   0.4392
   8.000   0.1804   0.02730   0.01896   0.0793   0.4254   0.4425
   8.500   0.2474   0.02727   0.01888   0.0769   0.4216   0.4464
   9.000   0.1600   0.02959   0.02140   0.0959   0.4152   0.4481
   9.500   0.1814   0.03019   0.02194   0.0996   0.4105   0.4515
  10.000   0.2721   0.02933   0.02106   0.0945   0.4074   0.4561
  10.500   0.1034   0.03661   0.02861   0.1157   0.3953   0.4563
  11.000   0.1877   0.03526   0.02729   0.1128   0.3934   0.4612
  11.500   0.2888   0.03359   0.02550   0.1084   0.3916   0.4667
  12.000   0.1159   0.04418   0.03629   0.1238   0.3756   0.4665
