  
       XFOIL         Version 6.97
  
 Calculated polar for: 000215                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9025   0.02742   0.01955  -0.0663   0.2075   0.7437
   2.500   0.9569   0.02862   0.02067  -0.0661   0.2048   0.7679
   3.000   0.9930   0.02973   0.02195  -0.0638   0.2026   0.7885
   3.500   1.0299   0.03092   0.02323  -0.0619   0.2002   0.8096
   4.000   1.0683   0.03210   0.02445  -0.0603   0.1980   0.8300
   4.500   1.1064   0.03319   0.02555  -0.0586   0.1960   0.8503
   5.000   1.1489   0.03433   0.02664  -0.0575   0.1941   0.8723
   5.500   1.1829   0.03608   0.02849  -0.0555   0.1921   0.8976
   6.000   1.1915   0.03760   0.03029  -0.0505   0.1904   0.9438
   6.500   1.2167   0.03987   0.03269  -0.0499   0.1885   1.0001
   7.000   1.2421   0.04246   0.03534  -0.0496   0.1864   1.0001
   7.500   1.2679   0.04505   0.03794  -0.0492   0.1847   1.0001
   8.000   1.2959   0.04747   0.04033  -0.0489   0.1832   1.0001
   8.500   1.3261   0.05001   0.04282  -0.0488   0.1818   1.0001
   9.000   1.3363   0.05445   0.04736  -0.0478   0.1802   1.0001
   9.500   1.2973   0.06223   0.05557  -0.0457   0.1789   1.0001
  11.500   0.2019   0.13728   0.13453  -0.0384   0.1506   1.0001
  12.000   0.2275   0.14143   0.13860  -0.0414   0.1490   1.0001
  12.500   0.2590   0.14493   0.14197  -0.0434   0.1469   1.0001
  13.000   0.2883   0.14895   0.14589  -0.0452   0.1463   1.0001
  13.500   0.3215   0.15513   0.15197  -0.0466   0.1455   1.0001
  14.000   0.3013   0.15955   0.15646  -0.0509   0.1399   1.0001
  14.500   0.3213   0.16322   0.16008  -0.0527   0.1380   1.0001
  15.000   0.3465   0.16613   0.16293  -0.0542   0.1361   1.0001
