  
       XFOIL         Version 6.97
  
 Calculated polar for: 000285                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -0.4832   0.07431   0.06486   0.0487   0.2732   0.1581
   3.500  -0.4600   0.07543   0.06582   0.0522   0.2431   0.1589
   4.000  -0.4392   0.07598   0.06631   0.0567   0.2278   0.1599
   4.500  -0.4048   0.07641   0.06667   0.0586   0.2156   0.1611
   5.000  -0.3485   0.07695   0.06707   0.0565   0.2048   0.1631
   5.500  -0.2500   0.07826   0.06809   0.0467   0.1938   0.1668
   6.000  -0.1517   0.08012   0.06981   0.0369   0.1843   0.1697
   6.500  -0.0959   0.08071   0.07043   0.0353   0.1777   0.1715
   7.000  -0.0404   0.08127   0.07095   0.0339   0.1720   0.1733
   7.500   0.0263   0.08198   0.07163   0.0307   0.1665   0.1759
   8.000   0.0963   0.08324   0.07276   0.0269   0.1612   0.1794
   8.500   0.1739   0.08455   0.07405   0.0219   0.1562   0.1823
   9.000   0.2207   0.08476   0.07433   0.0223   0.1523   0.1851
   9.500   0.2740   0.08511   0.07462   0.0216   0.1488   0.1888
  10.000   0.3338   0.08528   0.07470   0.0203   0.1450   0.1924
  10.500   0.3918   0.08639   0.07596   0.0188   0.1412   0.1961
  11.000   0.4385   0.08644   0.07599   0.0194   0.1384   0.2002
  11.500   0.4993   0.08546   0.07486   0.0183   0.1356   0.2048
  12.000   0.5420   0.08591   0.07550   0.0196   0.1332   0.2087
  12.500   0.5807   0.08574   0.07540   0.0217   0.1306   0.2140
  13.000   0.6194   0.08550   0.07512   0.0238   0.1284   0.2190
  13.500   0.6589   0.08484   0.07445   0.0259   0.1265   0.2240
  14.000   0.7040   0.08377   0.07338   0.0274   0.1246   0.2300
  14.500   0.7239   0.08366   0.07344   0.0325   0.1223   0.2351
  15.000   0.7490   0.08326   0.07312   0.0369   0.1204   0.2415
