  
       XFOIL         Version 6.97
  
 Calculated polar for: 000098                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1447   0.02027   0.01300  -0.1159   0.3700   0.9999
   2.500   1.1697   0.02055   0.01320  -0.1104   0.3653   1.0000
   3.000   1.2132   0.02130   0.01377  -0.1088   0.3588   1.0000
   3.500   1.2214   0.02154   0.01412  -0.1001   0.3554   1.0000
   4.000   1.2382   0.02191   0.01453  -0.0933   0.3508   1.0000
   4.500   1.2592   0.02233   0.01496  -0.0873   0.3463   1.0000
   5.000   1.2816   0.02281   0.01539  -0.0818   0.3420   1.0000
   5.500   1.3204   0.02379   0.01623  -0.0797   0.3361   1.0000
   6.000   1.3245   0.02443   0.01702  -0.0712   0.3335   1.0000
   6.500   1.3298   0.02524   0.01794  -0.0632   0.3297   1.0000
   7.000   1.3372   0.02610   0.01888  -0.0560   0.3252   1.0000
   7.500   1.3489   0.02699   0.01977  -0.0499   0.3211   1.0000
   8.000   1.3684   0.02800   0.02072  -0.0452   0.3169   1.0000
   8.500   1.3859   0.02951   0.02226  -0.0407   0.3124   1.0000
   9.000   1.3744   0.03154   0.02449  -0.0328   0.3094   1.0000
   9.500   1.3650   0.03395   0.02705  -0.0262   0.3056   1.0000
  10.000   1.3618   0.03644   0.02964  -0.0210   0.3016   1.0000
  10.500   1.3686   0.03857   0.03181  -0.0172   0.2974   1.0000
  11.000   1.3929   0.04001   0.03316  -0.0149   0.2925   1.0000
  11.500   1.3564   0.04560   0.03902  -0.0096   0.2886   1.0000
  12.000   1.2615   0.05717   0.05103  -0.0044   0.2824   1.0000
  12.500   1.2162   0.06565   0.05967  -0.0022   0.2762   1.0000
  13.000   1.2453   0.06671   0.06068  -0.0009   0.2729   1.0000
