  
       XFOIL         Version 6.97
  
 Calculated polar for: 000078                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2331   0.01995   0.01094  -0.0430   0.3070   0.2471
   2.500   0.2766   0.02000   0.01103  -0.0400   0.2974   0.2578
   3.000   0.3266   0.02032   0.01124  -0.0381   0.2881   0.2680
   3.500   0.3693   0.02042   0.01145  -0.0350   0.2799   0.2791
   4.000   0.4183   0.02088   0.01172  -0.0330   0.2702   0.2912
   4.500   0.4591   0.02106   0.01207  -0.0297   0.2634   0.3042
   5.000   0.5009   0.02137   0.01237  -0.0266   0.2563   0.3169
   5.500   0.5531   0.02193   0.01285  -0.0253   0.2480   0.3321
   6.000   0.5915   0.02228   0.01336  -0.0218   0.2431   0.3470
   6.500   0.6308   0.02273   0.01385  -0.0185   0.2371   0.3620
   7.000   0.6685   0.02328   0.01441  -0.0151   0.2309   0.3788
   7.500   0.7136   0.02398   0.01517  -0.0131   0.2247   0.3977
   8.000   0.7493   0.02460   0.01595  -0.0097   0.2200   0.4156
   8.500   0.7867   0.02528   0.01672  -0.0067   0.2151   0.4363
   9.000   0.8267   0.02607   0.01753  -0.0043   0.2101   0.4592
   9.500   0.8746   0.02715   0.01870  -0.0034   0.2050   0.4852
  10.000   0.9089   0.02820   0.02000  -0.0008   0.2014   0.5135
  10.500   0.9492   0.02936   0.02136   0.0003   0.1966   0.5476
  11.000   1.0041   0.03069   0.02288  -0.0015   0.1918   0.5973
  11.500   1.2209   0.03463   0.02764  -0.0341   0.1837   1.0000
  12.000   1.2425   0.03649   0.02957  -0.0304   0.1806   1.0000
  12.500   1.2617   0.03853   0.03169  -0.0267   0.1774   1.0000
  13.000   1.2806   0.04069   0.03386  -0.0233   0.1744   1.0000
  13.500   1.2989   0.04301   0.03618  -0.0202   0.1715   1.0000
  14.000   1.3204   0.04580   0.03893  -0.0178   0.1672   1.0000
  14.500   1.3184   0.04958   0.04292  -0.0144   0.1654   1.0000
  15.000   1.3086   0.05440   0.04796  -0.0117   0.1630   1.0000
