  
       XFOIL         Version 6.97
  
 Calculated polar for: 000171                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1033   0.04796   0.03702  -0.0035   0.2076   0.1977
   2.500   0.1550   0.04801   0.03711  -0.0035   0.2044   0.2010
   3.000   0.1969   0.04823   0.03737  -0.0019   0.2013   0.2041
   3.500   0.2511   0.04859   0.03774  -0.0023   0.1984   0.2074
   4.000   0.3037   0.04885   0.03804  -0.0024   0.1960   0.2109
   4.500   0.3659   0.04897   0.03811  -0.0042   0.1933   0.2154
   5.000   0.3978   0.04940   0.03863  -0.0010   0.1913   0.2192
   5.500   0.4377   0.05002   0.03947   0.0007   0.1889   0.2235
   6.000   0.4693   0.05047   0.03998   0.0038   0.1868   0.2278
   6.500   0.4976   0.05080   0.04026   0.0073   0.1848   0.2320
   7.000   0.5382   0.05111   0.04061   0.0088   0.1828   0.2373
   7.500   0.5743   0.05168   0.04124   0.0110   0.1809   0.2431
   8.000   0.5821   0.05242   0.04219   0.0174   0.1795   0.2481
   8.500   0.5880   0.05316   0.04312   0.0240   0.1778   0.2538
   9.000   0.5917   0.05393   0.04400   0.0307   0.1762   0.2599
   9.500   0.5864   0.05453   0.04476   0.0387   0.1748   0.2661
  10.000   0.5826   0.05522   0.04553   0.0463   0.1736   0.2731
  10.500   0.5708   0.05551   0.04592   0.0551   0.1725   0.2811
  11.000   0.5602   0.05583   0.04629   0.0637   0.1715   0.2908
  11.500   0.5478   0.05609   0.04661   0.0727   0.1705   0.3038
  12.000   0.5109   0.05737   0.04804   0.0844   0.1694   0.3177
  12.500   0.4272   0.06042   0.05143   0.1006   0.1684   0.3248
  13.000   0.3091   0.06760   0.05902   0.1166   0.1669   0.3197
