  
       XFOIL         Version 6.97
  
 Calculated polar for: 000242                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.5436   0.03229   0.02519  -0.0623   0.5521   0.4481
   3.000   0.5850   0.03286   0.02560  -0.0618   0.5354   0.4532
   3.500   0.6286   0.03327   0.02599  -0.0614   0.5169   0.4573
   4.000   0.6500   0.03511   0.02776  -0.0587   0.4913   0.4613
   4.500   0.6767   0.03669   0.02913  -0.0568   0.4637   0.4660
   5.000   0.6971   0.03872   0.03092  -0.0544   0.4345   0.4702
   5.500   0.7133   0.04115   0.03321  -0.0516   0.4066   0.4741
   6.000   0.7298   0.04378   0.03571  -0.0492   0.3822   0.4788
   6.500   0.7502   0.04623   0.03794  -0.0474   0.3623   0.4838
   7.000   0.7743   0.04846   0.04009  -0.0461   0.3462   0.4879
   7.500   0.7995   0.05076   0.04235  -0.0450   0.3322   0.4926
   8.000   0.8257   0.05312   0.04462  -0.0441   0.3198   0.4985
   8.500   0.8542   0.05525   0.04674  -0.0436   0.3092   0.5034
   9.000   0.8875   0.05694   0.04834  -0.0433   0.3001   0.5087
   9.500   0.9130   0.05953   0.05096  -0.0429   0.2915   0.5146
  10.000   0.9457   0.06138   0.05278  -0.0428   0.2838   0.5202
  10.500   0.9720   0.06391   0.05536  -0.0426   0.2763   0.5265
  11.000   1.0060   0.06571   0.05709  -0.0428   0.2701   0.5330
  11.500   1.0316   0.06834   0.05984  -0.0427   0.2639   0.5387
  12.000   1.0737   0.06933   0.06067  -0.0435   0.2584   0.5469
  12.500   1.0902   0.07283   0.06440  -0.0431   0.2531   0.5530
  13.000   1.1177   0.07527   0.06684  -0.0434   0.2479   0.5607
  13.500   1.1512   0.07707   0.06866  -0.0440   0.2432   0.5681
  14.000   1.1685   0.08059   0.07232  -0.0439   0.2386   0.5765
  14.500   1.1960   0.08303   0.07482  -0.0444   0.2345   0.5847
  15.000   1.2335   0.08438   0.07614  -0.0454   0.2306   0.5947
