  
       XFOIL         Version 6.97
  
 Calculated polar for: 000087                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.7458   0.02502   0.01698  -0.0665   0.5096   0.0886
   3.500   0.8546   0.02441   0.01618  -0.0771   0.5055   0.1013
   4.000   0.9037   0.02565   0.01749  -0.0791   0.5001   0.1097
   4.500   0.8874   0.02861   0.02059  -0.0717   0.4923   0.1131
   5.000   0.9475   0.02879   0.02080  -0.0743   0.4873   0.1268
   5.500   1.0142   0.02839   0.02036  -0.0767   0.4834   0.1438
   6.000   1.0858   0.02816   0.02009  -0.0795   0.4791   0.1651
   6.500   0.9072   0.04052   0.03284  -0.0567   0.4624   0.1472
   7.000   0.9761   0.03928   0.03163  -0.0584   0.4604   0.1704
   7.500   1.0483   0.03777   0.03012  -0.0601   0.4582   0.2031
   8.000   1.1168   0.03692   0.02931  -0.0617   0.4545   0.2519
   9.500   1.3128   0.05219   0.04622  -0.0926   0.4335   1.0000
  11.500   0.9480   0.11403   0.10885  -0.0686   0.3572   1.0000
  12.000   1.0144   0.11017   0.10486  -0.0675   0.3595   1.0000
  13.000   0.9473   0.13144   0.12630  -0.0649   0.3333   1.0000
  13.500   1.0163   0.12676   0.12150  -0.0635   0.3364   1.0000
  14.000   0.9637   0.14050   0.13537  -0.0633   0.3188   1.0000
  14.500   0.9972   0.14104   0.13587  -0.0623   0.3170   1.0000
  15.000   1.0323   0.14129   0.13609  -0.0612   0.3154   1.0000
