  
       XFOIL         Version 6.97
  
 Calculated polar for: 000149                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.2789   0.03546   0.02733   0.1077   0.2629   0.5493
   3.500   0.3572   0.03692   0.02875   0.1029   0.2587   0.5506
   4.000   0.3898   0.03744   0.02954   0.1038   0.2556   0.5530
   4.500   0.1714   0.03262   0.02436   0.1414   0.2566   0.5621
   5.000   0.1074   0.03257   0.02439   0.1579   0.2546   0.5653
   5.500   0.0067   0.03332   0.02526   0.1799   0.2531   0.5681
   6.000  -0.0530   0.03435   0.02636   0.1934   0.2509   0.5712
   6.500  -0.0736   0.03498   0.02692   0.2011   0.2484   0.5745
   7.000  -0.0659   0.03514   0.02688   0.2058   0.2459   0.5779
   7.500  -0.1293   0.03887   0.03083   0.2126   0.2427   0.5803
   8.000  -0.3188   0.05228   0.04467   0.2198   0.2340   0.5818
   8.500  -0.2170   0.04867   0.04099   0.2168   0.2334   0.5852
