  
       XFOIL         Version 6.97
  
 Calculated polar for: 000107                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.0399   0.01929   0.01026   0.0735   0.2236   0.2830
   2.500   0.0812   0.01936   0.01034   0.0767   0.2190   0.3052
   3.000   0.1174   0.01914   0.01053   0.0808   0.2148   0.3447
   3.500   0.1034   0.01728   0.01041   0.0938   0.2123   0.6981
   4.000   0.1507   0.01796   0.01124   0.0972   0.2084   0.7828
   4.500   0.2016   0.01909   0.01242   0.0995   0.2043   0.8105
   5.000   0.2525   0.01992   0.01335   0.1016   0.1996   0.8285
   5.500   0.3049   0.02072   0.01408   0.1036   0.1960   0.8430
   6.000   0.3567   0.02199   0.01535   0.1053   0.1926   0.8548
   6.500   0.4032   0.02285   0.01637   0.1074   0.1886   0.8651
   7.000   0.4520   0.02364   0.01717   0.1093   0.1852   0.8749
   7.500   0.5064   0.02458   0.01800   0.1104   0.1822   0.8817
   8.000   0.5448   0.02591   0.01951   0.1130   0.1792   0.8910
   8.500   0.5790   0.02712   0.02090   0.1158   0.1762   0.9008
   9.000   0.6167   0.02798   0.02180   0.1182   0.1733   0.9100
   9.500   0.6601   0.02869   0.02240   0.1204   0.1707   0.9207
  10.000   0.6788   0.03043   0.02428   0.1237   0.1683   0.9316
  10.500   0.6575   0.03332   0.02753   0.1272   0.1659   0.9458
